awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K13522,京都大学,小島 完興,ピコ秒高強度レーザーによる静的電磁場の自己生成とその相対論的電子加速への応用,高強度レーザーをプラズマに照射すると電子やイオンが加速されます。このレーザー加速器は、従来の加速器よりも高いピーク強度を有するビームを生成できる点が注目され、世界中で研究されています。加速エネルギーの向上のために、レーザーの高強度化が競われていますが、その結果として装置への負荷が大きくなっています。我々はレーザーを長時間照射することで、レーザーの強度を上げずに装置負荷を低減しつつ、加速エネルギーが向上することを発見しました。,若手研究,小区分14010:プラズマ科学関連,レーザープラズマ相互作用,高強度レーザー,レーザーホールボーリング,光圧,レーザーイオン加速,相対論的電子,プラズマ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K14683,中部大学,桑原 大介,RFプラズマスラスターにおける中性粒子供給位置によるイオン・中性粒子挙動の解明,次世代の宇宙機用推進機として開発が進められている無電極高周波プラズマスラスターの推力・燃費向上のため、近年研究が活発になっているプラズマ内部・下流からの燃料供給時における性能向上現象の解明を行う。,若手研究,小区分14010:プラズマ科学関連,電気推進機,高周波プラズマ,プラズマ工学,レーザー誘起蛍光法,マイクロ波干渉計,中性粒子,中性粒子供給,超音速ガスパフ,イオン速度分布関数,空間分布計測,速度分布関数計測,中性粒子分布,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K14682,大阪大学,坂田 匠平,高密度相対論的度電子・陽電子プラズマによる無衝突衝撃波の形成,,若手研究,小区分14010:プラズマ科学関連,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K14681,大阪大学,安部 勇輝,高強度レーザーによるGiga-Gauss級準静的磁場生成と応用,本研究は，集光強度が1e19 W/cm2を超える高出力短パルスレーザーと固体の相互作用を利用して直径百ミクロン程度の小さなコイルに強力な電流を流し，白色矮星や中性子星表層の磁場強度に匹敵する強磁場（B = 10 - 100 kT）を実験室内で生成しようというものである．この前人未到の強磁場の実現によって，これまで天文観測に頼っていた強磁場天体周辺での特異な物理現象（相対論的磁気リコネクション，非線形ゼーマン効果，超臨界密度プラズマ中の光伝搬etc.）の実験的研究が初めて可能になり，宇宙物理学の飛躍的発展に貢献すると期待される．,若手研究,小区分14010:プラズマ科学関連,強磁場,レーザー,磁気リコネクション,宇宙物理,核融合,キロテスラ,高出力短パルスレーザー,粒子加速,マイクロコイル,プロトン偏向計測,プラズマ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K14680,京都大学,藤井 恵介,機械学習を用いた原子データインフラストラクチャの開発,核融合プラズマ・宇宙プラズマ・極端紫外光源プラズマなどの分光診断に際限なく必要な原子データセットを、機械学習技術により抜本的に効率よく構築する。特に、 断片的に報告される原子データの矛盾のない統合、誤ったデータ・精度の悪いデータの検出、未知のデータの統計的予測、を自動的に行う枠組み(インフラストラクチャ)を開発する。それにより、様々な領域におけるプラズマ分光計測の高精度化に寄与する。,若手研究,小区分14010:プラズマ科学関連,原子構造,統計物理,原子分子データ,プラズマ分光,機械学習,データベース,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K14441,国立研究開発法人日本原子力研究開発機構,朝比 祐一,次元削減技術を用いた5次元速度分布関数のダイナミクス解析,本研究では、次元削減技術を用いることで、第一原理的5次元核融合プラズマ乱流シミュレーションデータ中から特異的な位相（位置・速度）空間内構造を抽出することを目的とする。従来研究は、速度空間について積分した3次元の流体モーメントデータや、さらに空間について平均化を行った1次元データ中の構造を調べ、プラズマ閉じ込め（プラズマ輸送現象）との関連性を議論するものが中心であったが、本研究では、データの高次元性および高次元故の大規模性を同時に克服するため次元削減技術（主成分分析）を適用することで、5次元大規模データから物理的に重要な構造を抽出し、プラズマ輸送現象との関連性を調べる。,若手研究,小区分14010:プラズマ科学関連,核融合プラズマ,主成分分析,大規模データ解析,運動論的シミュレーション,ジャイロ運動論的シミュレーション,プラズマ乱流,大規模データ処理,特徴抽出,核融合,ジャイロ運動論,数値シミュレーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K14440,富山大学,竹崎 太智,電磁パルス駆動プラズマ流を用いた無衝突衝撃波の粒子加速現象の実験的検証,無衝突衝撃波は宇宙空間の高エネルギー粒子（宇宙線）の生成起源であると考えられているが，「プラズマ流からどのように非熱的な加速粒子が生成されるか？」という問題は解決されていない。本研究では申請者らが発見した高速プラズマ流と垂直磁場の相互作用による粒子加速現象を実験的に検証するため，高繰り返し・高再現性を有する電磁パルス駆動プラズマ流生成装置を構築し，イオンのエネルギー分布関数計測による粒子加速現象の実験的評価を目的とする。,若手研究,小区分14010:プラズマ科学関連,無衝突衝撃波,無衝突プラズマ,パルスパワー放電,プラズマフォーカス装置,プラズマフォーカス,実験室宇宙物理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K14439,大阪大学,岩田 夏弥,高強度レーザー光のエネルギー注入下でのプラズマ構造形成過程と粒子加速機構の解明,近年のレーザー技術の発展により、圧力が100億気圧に及ぶ高強度の光をピコ秒を超える長時間にわたって物質に照射することが可能となり、従来の理論では説明できない高エネルギー粒子加速が観測されている。ピコ秒領域では、物質が光を吸収し高エネルギー密度のプラズマ状態となった後、光の注入下でプラズマ全体の構造が発展し、粒子加速に影響を及ぼすことが申請者らの研究により明らかになってきた。本研究では、ピコ秒領域での高エネルギー密度プラズマの構造形成と粒子加速を包括的に理解するための理論構築を行う。これにより新領域のプラズマ物理を開拓するとともに、高効率のレーザー駆動粒子加速など応用研究の発展にも貢献する。,若手研究,小区分14010:プラズマ科学関連,プラズマ物理,高強度レーザー,高エネルギー密度科学,プラズマ粒子加速,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K14438,福井大学,福成 雅史,ジャイロトロンによって誘起される亜臨界ミリ波放電の電離波面進展機構の解明,大電力ミリ波によって誘起される放電は自己組織化された構造を形成し、ガスの電離閾値より3桁以上低い電力密度中を放電を維持しながら進展していく。このミリ波放電の電離波面進展機構は既存の数値モデルでは再現できず明らかになっていない。このミリ波放電の研究は放電防止の点からミリ波帯の応用拡大に対し必須であるだけでなく、無線電力電送、ビーミング推進、紫外光源、プラズマプロセスなど多くの工学的応用が可能である。本研究では、発光分光計測を行いミリ波放電プラズマの励起種の原子数密度を見積もり、その電離波面進展機構の解明につなげる。,若手研究,小区分14010:プラズマ科学関連,ミリ波放電,ジャイロトロン,プラズマ,発光分光,プラズマ分光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22K14021,国立研究開発法人量子科学技術研究開発機構,小島 完興,レーザー駆動電子雲の高時間分解計測とその集団ダイナミクスの解明,レーザー駆動イオン加速は高い加速勾配を持ち、その特徴から加速器の大幅な小型化が期待されている。レーザー駆動イオン加速では、レーザーが加速した電子雲が標的裏面に作る強力な分極電場によってイオンを加速する。これらの加速プロセスはわずか数ピコ秒で生じ、その速さ故に、これまでの研究では時間積算の実験結果が取得されてきた、,若手研究,小区分14010:プラズマ科学関連,高強度レーザー,イオン加速,ビーム物理,レーザー駆動イオン加速,電子雲,超高速計測,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
