awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18F18393,東北大学,井上 千弘,Ｍｕｌｔｉ－ｏｍｉｃｓ　による根圏微生物とモエジマシダとの相互作用の解明,本研究では、モエジマシダをはじめとするイノモトソウ属シダの根圏土壌中からヒ素の可溶化を促進させる微生物を選抜、同定し、その微生物を接種した系でのヒ素溶出促進を確認するとともに、モエジマシダとその根圏微生物の相互関係を遺伝子レベルおよび代謝産物レベルで詳細に解析することを目的とした。,特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,モエジマシダ,根圏微生物,根抽出物,シデロフォア,ヒ素,ファイトレメディエーション,メタボロミクス,内生菌,相互関係,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19J22780,広島大学,Safi SyedRagib,カチオン性ヒドロゲルと水酸化鉄の複合体を用いた地下水からのヒ素の除去,"To remove both forms of arsenic from groundwater, we will develop an adsorbent by inserting oxidizer into the structure of our gel DMAPAAQ+FeOOH. Also, we will  integrate the adsorbent to the natural water sources. Lastly, we will ensure the social implementation of our newly developed adsorbent.",特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,Arsenic,Manganese,Polymer,Cationic,Gel,Adsorption,Groundwater,Polymer gel,Iron hydroxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19J20799,北見工業大学,大岩 真子,界面分離型薬物捕捉場の設計と低環境負荷・持続可能型水環境保全技術の開発,現在までの研究から、固液、気液界面により水中の微量薬物、色素の迅速除去が可能であることが明らかになっている。,特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,界面,分離技術,捕捉,分解,低環境負荷,排水処理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19J20550,筑波大学,安田 まり奈,ファージを用いた細菌間コミュニケーションの特異的な制御方法の確立,水処理現場における課題である窒素除去効率の改善には、複合系における特定細菌のシグナル伝達を活性化し、細菌間コミュニケーションを促進させることが重要となる。しかしながら、集団中の特定細菌のみのコミュニケーションを促進する手法は確立されていない。これまでの研究成果から、溶菌ファージによって特定細菌の膜小胞産生・シグナル放出を誘導する可能性が見出された。そこで本研究では、溶菌ファージを用いて、複合系中の特定細菌のコミュニケーションを制御する方法の確立を目指す。,特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,細胞間コミュニケーション,シグナル物質,膜小胞,ファージ,細菌間コミュニケーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19J14783,創価大学,小寺 敏光,メタン発酵における導電性担体による異種間直接電子伝達の促進因子の解明,メタン発酵プロセスは過負荷によりH2が槽内に蓄積し、破綻することがある。これまで破綻からの効果的なリカバリー手法は確立していない。近年、導電性担体によるプロセスの安定化が注目されている。導電性担体の添加は、通常の水素による電子授受よりも迅速で電子を直接授受する異種間直接電子伝達(DIET)を促す。DIETでは槽内のH2濃度に依存せず反応が進む。そのため破綻したメタン発酵槽への導電性担体の添加により、プロセスのリカバリーの円滑化が期待できる。そこで本研究では、導電性担体がDIETを促す支配因子を明らかにした後、導電性担体添加によるメタン発酵プロセスの破綻からのリカバリーの円滑化効果を評価する。,特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,メタン発酵,有機性排水処理,導電性担体,異種微生物間直接電子伝達,効率化,メタン生成菌,Geobactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19J13824,山梨大学,篠田 健太,Ａｎａｍｍｏｘ反応を用いた省エネルギー・省資源型窒素除去技術の開発,地下水は特に発展途上国等で、重要な飲料水資源である。地下水などの、含有有機物量の少ないアンモニア汚染水の窒素除去を効率的かつ安定して行うために、Anammox反応を中心とした、既存の窒素除去システムとは一線を画する省エネルギー・省資源型窒素除去システムの開発を目指す。また、本システムの反応機構を、水質分析、ガス分析、微生物群集構造解析、窒素安定同位体解析により多面的に明らかにする。,特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,Anammox,微細藻類,硝化反応,脱窒反応,複合型脱窒,省エネルギー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19J13236,東京農工大学,青柳 諒,生体触媒固定化高分子ゲルの創製・機能化と環境・バイオプロセスへの応用,環境・バイオエネルギー分野での高性能・低環境負荷型の反応プロセスの構築を目指して、種々の反応系に対して、高機能（高い触媒活性、反応の選択性、複数の反応を同時進行など）な生体触媒固定化高分子ゲルを創製する。種々の生体触媒（微生物、酵母、および酵素）の固定化手法、高分子の特性、ゲルの構造などのパラメータが触媒活性や連続反応プロセスへの適用可能性に及ぼす影響を明らかにする。得られた知見から生体触媒固定化ゲルの設計指針に関する学術基盤を構築する。,特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,生体触媒,ゲル,高分子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19J13004,東北大学,梅津 将喜,メタン菌の高密度整列による高効率メタン菌カソード微生物燃料電池の開発,本研究は、メタン菌カソード微生物燃料電池の高効率化のために、電極上へのメタン菌の高密度集積を行うことを目的としている。,特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,微生物燃料電池,メタン生成菌,バイオカソード,カーボンナノチューブ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19F19404,京都大学,高岡 昌輝,ポリ臭化ジフェニルエーテル(PBDEs)の熱処理とダイオキシン類生成挙動,"Polybrominated diphenyl ethers (PBDE) are a class of widely used brominated flame retardants and new Persistent Organic Pollutants under the Stockholm Convention. Thermal treatment is regarded as the most efficient and direct method. This research is aimed to gain a comprehensive knowledge of the thermal decomposition behavior of PBDE, to study the emission characteristics of undesirable by-products during the thermal processes and explore the suppressive techniques, and to investigate the potential reaction mechanisms.",特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,DecaBDE,Thermal treatment,Hexabromobenzene,PCDD/F,PVC,Formation,Organohalogen pollutants,PBDE,Deca-BDE,undesirable by-products,PXDD/F,thermal treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19F19109,福島大学,RAHMAN Ismail,セシウムおよびストロンチウム耐性植物の研究とその耐性メカニズムの遺伝的背景の探索,This study will mainly be designed to answer the following questions: (a) How widespread is the r-Cs or r-Sr tolerance within the populations of wild grasses? (b) Is it possible to reduce the r-Cs and r-Sr uptake and toxicity in wild grass through additions of K and Ca in the soils contaminated with r-Cs and r-Sr?,特別研究員奨励費,小区分64020:環境負荷低減技術および保全修復技術関連,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
