awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K05809,国立研究開発法人水産研究・教育機構,山崎 康裕,ヘテロカプサ赤潮はなぜ貝類のみをへい死させるか―不安定毒素の全容解明への挑戦－,渦鞭毛藻 Heterocapsa circularisquama（以降，本種）は，貝類に極めて強い毒性を示す有害赤潮原因種である。本研究では，毒性の異なる株間，あるいは異なる培養条件間で本種の遺伝子発現量を比較解析した。簡易毒性試験によって選抜された強毒1株と弱毒1株についてエンリッチメント解析を実施した結果，強毒株では弱毒株と比較して光合成関連の遺伝子が特徴的に高発現していた。一方，本種強毒株を窒素あるいはリン欠乏培地で培養したところ，培養5日目以降に光合成活性やシオミズツボワムシに対する毒性の明確な低下が認められたことから，本種の強い毒性発現には光合成の活性化が必要であると示唆された。,基盤研究(C),小区分40030:水圏生産科学関連,赤潮,ヘテロカプサ,溶血活性,トランスクリプトーム,二枚貝へい死,シオミズツボワムシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05808,国立研究開発法人水産研究・教育機構,島袋 寛盛,藻場の揺れをモニタリングする-加速度ロガーによる藻場植生に好適な流動環境の解明-,山口県屋代島において，植生ごとに複数個の加速度ロガーを設置した。ロガーは海藻と同じように流動で揺れるように設定した。ロガーで得られたデータを解析した結果，クロメ場が強い流動を好み，弱くなるにつれて混生藻場，ホンダワラ属藻場と，植生と流動の関係に相関があることがわかった。強い流動データが得られた月を確認したところ，一般的に海が荒れる夏季と冬季が多かった。一時的な強い流動が影響を与えていることが示唆され，今回の研究により，藻場植生により公的な流動環境があることが確認された。,基盤研究(C),小区分40030:水圏生産科学関連,藻場,海藻,流動,生態系,ホンダワラ,クロメ,気候変動,水温,磯焼け,ヒジキ,藻類増養殖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05807,国立研究開発法人水産研究・教育機構,森田 健太郎,サケ科魚類の河川流程分布を統合的に説明する環境指標の解明,河川性サケ科魚類の2種系における流程分布とニッチ分割に関する優れた研究は多くあるが、2種系で観察されたパターンが3種以上の系で成立するかどうかはほとんど知られていない。３種のサケ科魚類（イワナ、オショロコマ、ヤマメ）の生息密度は環境勾配に沿って変化した。オショロコマは夏期最高水温が低く標高の高い区間で、ヤマメは流速の速い区間で、イワナは適度な流速で水温の高い区間で多く生息することが冗長性分析により明らかとなった。3種系の種間相互作用の結果、2種系とは異なる状態に陥る可能性が示唆された。,基盤研究(C),小区分40030:水圏生産科学関連,種間競争,サケ科魚類,流程分布,水温,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05806,国立研究開発法人水産研究・教育機構,持田 和彦,アマモ場の衰退・再生阻害機構の解明ー環境因子および除草剤の複合影響ー,アマモ親株に対する化学物質および環境因子の複合影響を解明するため、除草剤、光、および水温を変化させた複合曝露試験を実施した。試験の結果、20℃ 以下で、なおかつ光が不十分であると除草剤の影響が出やすい傾向が認められた。また、環境因子がアマモの発芽に及ぼす影響を評価するためのバイオマーカー（代謝物）を探索するため、アマモの発芽時に差次的に発現する代謝物の同定を試みた。得られた 219 の代謝物ピークの主成分分析の結果、発芽前後のサンプルは明瞭なクラスターとして分離され、それぞれのサンプルが特徴的な代謝物を持つことが示唆されるとともに、いくつかのマーカー候補となる物質を見いだした。,基盤研究(C),小区分40030:水圏生産科学関連,アマモ,光合成,最大量子収率,生長阻害,除草剤,複合曝露試験,代謝物総体解析,生態毒性学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05805,国立研究開発法人水産研究・教育機構,嶋原 佳子,ノカルジアの魚類マクロファージ内における生存戦略に関する研究,ブリ類の病原体であるノカルジア菌について、宿主の殺菌作用に対して細菌側がどのように抵抗しているのか知見を集めるため、ゲノム上に確認されたスーパーオキシドディスムターゼ（SOD）とカタラーゼ遺伝子の働きを解析した。各遺伝子を対象とするRT-qPCRを構築し、人為感染させたブリを用いて遺伝子の発現をモニタリングした結果、感染時にはどちらの遺伝子も発現していることが確認された。SODとカタラーゼは共同で働くことにより、毒性の高い活性酸素を水に変化させ無毒化することが知られている。SODとカタラーゼが宿主の殺菌作用に抵抗し生体内で増殖するために重要な役割を果たしていると考えられた。,基盤研究(C),小区分40030:水圏生産科学関連,ノカルジア症,Nocardia seriolae,ブリ,SOD,カタラーゼ,食細胞,マクロファージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05804,国立研究開発法人海洋研究開発機構,喜多村 稔,亜熱帯外洋域における動物プランクトンの多様性,"本研究は、研究期間中および過去の調査航海から得られた試料の顕微鏡観察を行い、西部北太平洋亜熱帯域における動物プランクトンの種多様性を明らかにした。研究は大きく3つに分けられ、(1) 西部北太平洋亜熱帯外洋域における動物プランクトンの種多様性、(2) 相模湾沖合域における浮遊性刺胞類の種多様性と季節的消長、(3) 時系列観測点S1（30N, 145E）における浮遊性刺胞類の種多様性と鉛直分布を明らかにした。",基盤研究(C),小区分40030:水圏生産科学関連,動物プランクトン,種多様性,西部北太平洋,亜熱帯海域,ニューストン,浮遊性刺胞類,多様性,亜熱帯外洋,低気圧性渦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05803,国立研究開発法人海洋研究開発機構,五十嵐 弘道,機械学習を用いたハビタットモデルによる魚種間関係の解明と漁場予測精度の向上,本研究では、黒潮親潮移行域におけるカツオ・アカイカ・サンマ3魚種を扱う統合ハビタットモデルを構築して漁場形成要因としての魚種間の捕食・被食関係を定量的に評価し、3つの魚種間の漁場形成に相互関係が見られることを統計的に明らかにした。さらに統合モデルとして、顕著な関連が見られたサンマとカツオの魚種間関係を考慮したハビタットモデルを構築し、サンマの推定分布を活用することでカツオの漁場推定が高精度化する漁場推定モデルを構築して、実利用に耐えうる高い推定精度を有することを示した。,基盤研究(C),小区分40030:水圏生産科学関連,カツオ,アカイカ,サンマ,ハビタットモデル,魚種間関係,漁場推定,機械学習,黒潮親潮移行域,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05802,国立研究開発法人海洋研究開発機構,中谷 武志,海底面画像マッピングに基づいた生物資源量計測,本研究では、自律型海中ロボット(AUV)を底生生物の資源量計測に導入して、海底面画像マッピングに基づいた広範囲かつ精密な生物資源量計測を提案した。そして、その要素技術として、光切断法やSfM(Structure from Motion)手法などを用いた「高精度な海底面画像スキャン技術」ならびに「3次元画像モデリング技術」、ディープラーニング手法を用いた「海底面画像からの特徴量抽出技術」を開発した。,基盤研究(C),小区分40030:水圏生産科学関連,AUV,海底面,画像マッピング,特徴量抽出,生物資源量,底生生物,自律型海中ロボット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05801,地方独立行政法人北海道立総合研究機構,宮腰 靖之,海水移行時の低水温と栄養状態に着目したサケ稚魚の減耗機構に関する実験的検証,異なる摂餌状態と水温条件が海水移行時のサケ稚魚の初期減耗に与える影響を調べるため，2019年，水温条件と給餌・絶食の条件を変えた以下の試験群を設定してサケ稚魚の飼育試験を行った。給餌率をそれぞれ0%（絶食），1%，および3%で5日間淡水飼育した後，それぞれの群を低水温区（4℃），中水温区（7℃），高水温区（10℃）の試験水槽に収容し，3日間の馴致期間を経て10日間の海水飼育を行った。,基盤研究(C),小区分40030:水圏生産科学関連,サケ,稚魚,成長率,栄養状態,遊泳力,初期減耗,IGF-I,海洋生活,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K05800,地方独立行政法人北海道立総合研究機構,水野 伸也,腸管鞭毛虫の寄生が放流用シロザケ稚魚に及ぼす病害性の解明及びその防除技術開発,サケ稚魚の腸管鞭毛虫症の原因虫はSpironucleus salmonisと同定され、調査を行った約3割の孵化場稚魚から検出された。この感染は、稚魚に累積死亡率16%と海水適応能低下の病害性を及ぼした。感染源は河川内の野生魚とその排泄物であり、原因虫は用水を介して稚魚に感染した。用水の紫外線殺虫が、稚魚への原因虫感染を完全に予防した。,基盤研究(C),小区分40030:水圏生産科学関連,腸管鞭毛虫,Spironucleus salmonis,サケ,サクラマス,孵化場,海水適応能,野生魚,病害性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
