awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18H02249,国立研究開発法人森林研究・整備機構,南光 一樹,風由来の環境ストレスの実態解明に基づく海岸林の地形・林冠の動態モデルの開発,林冠への海塩付着が海岸林の樹高成長抑制の主要因であると考えられた。砂浜や砂丘の面積や体積の増大が林帯、特に林帯前面への海塩到達量を減らし、林帯前面の樹高成長が陸側林帯への海塩到達量を減らし、樹高成長抑制を減じる事がわかった。一方で、爆弾低気圧や台風による突発的なイベントが海塩到達量を一時的に著しく増大させ、不均一な樹高成長抑制を引き起こすことがわかった。雨が降れば着葉塩分は洗い流されるため、風だけでなく雨の動態も林冠動態推定に必要であることがわかった。,基盤研究(B),小区分40010:森林科学関連,海岸林,飛来塩分,風,林冠,飛砂,飛塩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02248,国立研究開発法人森林研究・整備機構,内山 憲太郎,生体防御物質から明らかにするスギの環境適応と自然選択,スギの産地試験地において、天然林の針葉内の生体防御物質（カロテノイド10種、テルペノイド23種）の地理的変異を調査した。カロテノイド、テルペノイドともに、いくつかの物質には明瞭な地理的構造が認められた。また、いくつかのモノテルペンの含有量は、冬期の最低気温と強い相関が認められ、スギの環境適応に寄与していることが予想された。25000座のSNPとの関連解析の結果、6種のカロテノイドと10座、15種のテルペノイドと39座の関連するSNPが検出された。SNP近傍には、光合成関連タンパクや脂質代謝関連の候補遺伝子が複数確認された。これらの遺伝子は、スギの環境適応を理解する上での重要な候補遺伝子である。,基盤研究(B),小区分40010:森林科学関連,生体防御物質,カロテノイド,テルペノイド,地理的変異,環境適応,適応変異,アソシエーション解析,局所適応,ゲノムワイドDNAマーカー,ゲノムワイド関連解析,気候変動,防御物質,ゲノムワイド解析,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02247,国立研究開発法人森林研究・整備機構,安田 雅俊,「天然の実験室」を活用した外来リス根絶と生態系回復に関する研究,大分県の無人島（高島）において特定外来生物クリハラリスの個体群を対象として①いかに個体数を減少させるか、②いかに残存個体を発見しするか、③外来リス根絶後の生態系の回復過程をいかに把握するかを検討した。異なる防除オプション（生捕ワナ、捕殺ワナ、化学的防除）の組合せが迅速な根絶達成に必要と結論した。クリハラリスの化学的防除の試験を行い、生態系への負の影響を最小化する技術を開発した。ベイト法は低密度個体群において有効と結論した。防除開始直後の高島の生物群集（鳥類と昆虫類）に関するデータを得ることができた。これは高島におけるクリハラリス地域個体群の根絶後における生態系回復の理解において重要となる。,基盤研究(B),小区分40010:森林科学関連,外来生物防除,クリハラリス,地域個体群根絶,化学的防除,生態系被害,生態系回復,哺乳類,個体群管理,特定外来生物,地域根絶,外来生物対策,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02246,国立研究開発法人森林研究・整備機構,田原 恒,タンニンの網羅的解析と遺伝子組換えによるユーカリの新規アルミニウム耐性機構の解明,極めて高いアルミニウム耐性を示すEucalyptus camaldulensis（ユーカリ）は、加水分解性タンニン（以下、タンニン）の1種エノテインBをアルミニウム無毒化物質として含有する。本研究では、新たにユーカリで新規化合物1種（ユーカルパニンD2）を含む12種類のタンニンを同定した。これらのタンニンのアルミニウム無毒化能は、分子量が大きいほど高い傾向にあった。ユーカリでは、多様なタンニンがアルミニウムの無毒化に寄与していると考えられた。また、タンニンが実際にユーカリの高アルミニウム耐性を担っているかを明らかにするため、タンニン生合成遺伝子をノックダウンした遺伝子組換えユーカリを作成した。,基盤研究(B),小区分40010:森林科学関連,アルミニウム過剰害,加水分解性タンニン,遺伝子組換え,ユーカリ,酸性土壌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02245,国立研究開発法人森林研究・整備機構,升屋 勇人,日本における樹木疫病菌被害の発生リスク評価,本研究では全国各地から採集を行い、合計で1000株以上のPhytophthora属菌を採取した。その結果、これまでに分布が知られていたがその生息状況が不明であった種の他、これまでに分布が知られていなかった種が数多く検出された。その中にはPhytopthora ramorum、P. lateralis、P. cambivoraなど世界的に重要な樹木病原菌が含まれていた。一方で、日本国内で重大な被害は確認されなかった。アジア、東南アジアはPhytophthoraの多様性が高いエリアとして知られており、その起源であることから、そこに生息する樹木との共進化過程で抵抗性を進化させてきた可能性がある。,基盤研究(B),小区分40010:森林科学関連,Phytopthora,樹木疫病,森林衰退,多様性,樹木疫病菌,衰退,クリ,イチョウ,SOD,侵入病害,ウルシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02244,熊本県立大学,井上 昭夫,地上レーザ・スキャナのための森林計測学の新しい理論の構築,近年，地上レーザスキャナ（以下，TLSと記す）を用いた効率的な森林調査に対する関心が世界的に高まってきている。しかし，現行のTLSによる森林調査では，樹高が過小評価される問題があり，レーザ計測の原理上，この問題はレーザの性能が向上しても解決できない。そこで，この研究では，TLSによって正しく計測できる胸高直径と望高（胸高直径を一定の割合で縮小した上部直径の地上高）に基づいて推定する方法を構築した。そして，わが国の針葉樹（スギ，ヒノキおよびカラマツ）のデータをもとにして，この方法の妥当性を検証した。その結果，この方法によって，おおむね±2 m以内の誤差をもって樹高を推定できることが示唆された。,基盤研究(B),小区分40010:森林科学関連,地上レーザスキャナ,針葉樹,人工林,樹幹形,森林計測,地上レーザ・スキャナ,望高法,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02243,兵庫県立大学,大橋 瑞江,樹木細根のフェノロジー：枯死プロセスの解明とその定量評価,樹木の細根は、葉のように短いサイクルで発生と枯死を繰り返すとされているが、このライフサイクルにおいて、最も不明瞭な部分が衰退から枯死への過程である。本研究は枯死根の判定方法の確立と発生量の解明を目的とした。実験1では枯根判定の不確実性と判定基準のばらつき、細根性状と枯根判定との関係を検討した。その結果、枯死判定は実験者間で大きくばらつき、細根の枯死判定率に影響する要因として、細根の直径、分光反射特性、CN比が挙げられた。実験2では、暖温帯混交林において、スキャナ法を用いて細根枯死のフェノロジーを明らかにした。その結果、枯死根の発生は毎年夏から秋に発生することが示された。,基盤研究(B),小区分40010:森林科学関連,枯死根,フェノロジー,スキャナ法,判定基準,炭素循環,地下部,林分単位,樹木根,枯死,森林,画像解析,枯死過程,ストレス処理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02242,宮崎大学,光田 靖,ミツバチによる送粉サービスの評価にもとづく森林配置計画手法の開発,宮崎県綾町において特産品である日向夏へのニホンミツバチ訪花数（送粉サービスの指標）と景観構造との関係を解析した。ニホンミツバチ訪花数は近傍の天然林および農地・草地面積が大きい場所で高いことが明らかとなった。送粉サービスを向上させるためには、農地に近い人工林を天然林へ再転換する森林配置が有効であることが示唆された。,基盤研究(B),小区分40010:森林科学関連,送粉サービス,ニホンミツバチ,景観構造,照葉樹林再生,二ホンミツバチ,生態系サービス,天然林再生,森林配置計画,森林ゾーニング,ミツバチ,広葉樹林化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02241,京都大学,舘野 隆之輔,未利用木材の利用拡大に向けた新しい施業体系が森林の物質循環機能に与える影響評価,木質バイオマスの安定供給や林業の収益改善などの問題を解決するために、先進的な林業機械を活用して林地の残材を集め、バイオマス発電所で活用されることが増えています。しかし、林地からの木質バイオマスの持ち出しや先進的な林業機械による土壌改変が森林生態系に与える影響の評価はこれまで十分行われていませんでした。そこで本研究では、特に土壌の理化学性と土壌微生物の関係性の観点から評価し、林業機械の使用や木質バイオマスの除去などの伐採影響のメカニズムを解明することを目的として行いました。,基盤研究(B),小区分40010:森林科学関連,森林伐採,土壌微生物,窒素循環,酵素活性,窒素無機化,硝化,林地残材,伐採影響,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02240,京都大学,山崎 理正,カシノナガキクイムシの一次誘引物質の特定とナラ枯れ防除への応用,カシノナガキクイムシは病原菌を運搬することでブナ科樹木萎凋病（ナラ枯れ）被害をもたらす。昆虫の飛翔を室内でシミュレートするフライトミルを用いて、カシノナガキクイムシの飛翔生態に雌雄差があることを示し、飛翔距離に見られる大きなばらつきの要因を解明した。寄主と非寄主の苗木を用いた選択試験で、カシノナガキクイムシが寄主の樹冠からの揮発性物質に誘引されること、非寄主の樹冠からの揮発性物質は忌避することを示した。カシノナガキクイムシは飛翔後、材の種類に関わらず狭い角度の溝に穿孔することを明らかにした。天然林と二次林での長期森林動態調査により、多様性の減少などナラ枯れの影響を明確に示した。,基盤研究(B),小区分40010:森林科学関連,ナラ枯れ,カシノナガキクイムシ,寄主選択,飛翔生態,穿孔行動,森林動態,ブナ科樹木,揮発性物質,フライトミル,穿孔,被害発生予測,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
