awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
20K20450,早稲田大学,黒田 一幸,層状酸化物・水酸化物の層端面が生む新奇特性の解明,無機層状化合物の結晶端（層端面）には結晶内とは異なる配位環境を有した化学種が存在しており、様々な層状化合物の機能発現に関わる重要な役割を担っていると考えられる。そこで本研究課題では、層端面を多く露出させた異方形状の層状酸化物や層状水酸化物の合成・解析・機能評価により、層状化合物の層端面が有する化学的・物理的性質の解明に挑む。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,層状物質,形態制御,ナノ材料,層端面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K20565,広島大学,西原 禎文,電場による分子キラリティの制御,分子キラリティの制御は，薬剤や香料開発などの分野で不可欠である。我々はこれまでに単一分子で恰も強誘電体の様に振る舞う「単分子誘電体」の開発に成功した。そこで，本研究では「単分子誘電体」の発現機構を利用し，電場によってラセミ体から任意のエナンチオマーに変換可能なキラルスイッチング分子の開発を目指す。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,キラル変換,電場,単分子誘電体,ポリオキソメタレート,キラル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K20564,名古屋大学,松田 亮太郎,ナノポーラス錯体によるダイナミック熱スイッチ材料の創製,本研究では、多孔性金属錯体（MOF）を用いて、ナノ空間物質へのガス吸脱着現象を利用した全く新しい熱制御材料の開発に挑戦する。MOFの「吸着・脱着機能」と「熱スイッチ機能」を統合することで、まったく新しい「ダイナミック熱スイッチ機能」を有する物質を創製する。環境の圧力や温度を変化させることで自在に熱流量や伝熱方向の制御が可能な新物質により、「吸着化学」と「熱科学」を融合した新しい学問領域を開拓する。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,多孔性金属錯体,ナノ空間,吸着熱,MOF,ガス吸着,熱スイッチ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21K18213,九州大学,石原 達己,バイオ無機光触媒による革新的な高効率物質変換,太陽光は、無限といってよいエネルギーで、効率よく、水素や有用な化合物へ直接変換できる触媒プロセスは、永続的な人類の発展という観点で、重要である。本研究では直接光エネルギーを化学エネルギーに変換可能という観点から、光触媒に着目し、新しいバイオ光触媒というコンセプトの創出を行う。本研究では、従来の無機光触媒ではバイオ触媒との複合は、バイオ触媒の寿命の観点から不可能と考えられてきた常識に挑戦し、酸化還元対で電荷を伝達することで、酵素を光触媒と組み合わせて、従来は進まないと考えられている多電子系の反応を行うことのできる新規なバイオ光触媒という概念を創出し、新しい学術領域に挑戦する。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,光触媒,バイオ触媒,物質変換,アンモニア合成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21K18212,山梨大学,入江 寛,太陽光を利用した鹹水分解による水素製造,次世代のエネルギー資源として注目されている水素を、恒久的に地球上に降り注ぐクリーンな太陽光エネルギーを利用して鹹水から製造すべく検討を行う。地球上に存在するほとんどの水は海水であり、さらに太陽光が強い地域での水の確保は困難であるため、鹹水（代表例は海水、塩化物イオンを含む水）の使用が不可欠と考えられる。そこで本研究では、太陽光の有効利用の観点から可視光全域を利用できる光触媒を用い、かつ海水利用を想定した塩化物イオン共存下で水を完全分解することによって水素、酸素を量論比で発生させ、エネルギーとして水素を獲得できる技術を検討する。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,水素製造,鹹水分解,太陽光,光触媒,赤色光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22K18337,東京大学,砂田 祐輔,貴金属フリー・ケイ素系水素キャリアによる省エネルギー化学的水素貯蔵法,,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22K18336,北海道大学,古川 森也,プラズマ科学と多元素合金反応場の協奏による革新的分子変換技術の創生,オゾン合成や空気清浄機などで広く産業応用されている「誘電体バリア放電」により反応管内にてプラズマを発生させ、高いエネルギーを持った分子（振動励起種）を反応場に供与することで反応系に電力由来のエネルギーを投入する。これにより、平衡を高転化率側にシフトさせることで熱触媒反応における平衡制約から脱却するとともに、分子の活性化を速度論的にも促進する。またプラズマ中（気相）に存在する高エネルギーの分子を高確率で固体表面上での触媒反応に誘導するため、活性金属の他に分子の吸着を促進する金属を第二元素として加える。さらに活性金属の反応性をチューニングし、反応速度を最大化するため適切な第三金属を導入する。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,プラズマ触媒,合金触媒,合金反応場,CO2還元,プラズマ,触媒,合金,CO2,低温駆動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23K17370,横浜国立大学,獨古 薫,ハイエントロピー電解質融体の開拓,本研究では、複数の有機分子と電解質塩の多成分混合によるハイエントロピー効果により、液体状態を安定化したハイエントロピー電解質融体(HEE)を開発する。電解液を2成分系から多成分系へ拡張することでHEEのライブラリーを爆発的に拡大させ、従来電解液には用いられてこなかった難溶性物質をハイエントロピー効果により温和な条件で高濃度に溶解させた新規HEEを開発する。溶媒分子と電解質の相互作用によるシナジー効果で、HEEの特異な物性や機能を引き出し、次世代蓄電池、有機フッ素化合物やCO2を原料とした有用物質の有機電解合成への応用に関する研究を推進することで、持続可能社会の実現に貢献する。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,電解液,エントロピー,電池,電解合成,電解質,電気化学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23K17369,東京工業大学,松本 英俊,水系と非水系の両方で高速輸送機能を発現するロバストなナノチャネル輸送膜の開発,代表者らは、膜面に垂直配向した二層カーボンナノチューブ（CNT）を輸送チャネルとする分離膜の研究を進め、これまでにCNTチャネルを介した水輸送が特異な温度依存性を示すことを報告してきた。本研究では、化学的安定性に優れたCNTを輸送チャネルとし、さらに化学的安定性に優れたフッ素系高分子と複合化することで、有機溶媒中でも使用できる耐久性と海水の逆浸透にも利用できる耐圧性を兼ね備えたロバストなナノチャネル輸送膜の開発を目的とする。最終的にナノチャネル内の溶媒分子の存在状態と流動現象の総合的な理解に立脚した、水系と非水系の両方における高速輸送機能の創出に挑戦する。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,カーボンナノチューブ,ポリパラキシリレン,酸素プラズマ処理,X線散乱,分子動力学,チャネル,高速輸送機能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24K21249,芝浦工業大学,大口 裕之,水素化物室温超伝導を高圧の呪縛から解放するヒドリド電子雲へのキャリアドープ,高温超伝導が報告されているLaH10のような水素過剰型の水素化物では水素はほぼ中性である。したがって、水素がお互いの電子雲を重ねて金属化するには、100 GPa以上の超高圧によりH-H最近接距離をボーア半径の二倍程度まで近づけねばならなかった。ところが、初めから水素の電子雲が重なっている物質が存在する。それが、本研究で対象とする、LiHなどの“普通の”水素化物である。ただし。これらの水素化物ではH1s軌道が完全に埋まっており、伝導性を与えるにはH1s軌道に穴をあけなければならない。そこで本研究では、元素置換と電界誘起によってH1s軌道に穴、つまりホールを生成して水素の金属状態を引き出す。,挑戦的研究(開拓),中区分36:無機材料化学、エネルギー関連化学およびその関連分野,水素化物,エピタキシャル薄膜,超伝導,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
