awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K18227,地方独立行政法人大阪府立環境農林水産総合研究所(環境研究部、食と農の研究部及び水産研究部),幸田 良介,ボトムアップ効果を考慮したシカ個体数変動要因の解明－複数時間スケールでの評価,短・中・長期の時間スケールで、シカ個体数変動要因をトップダウン・ボトムアップの両面から評価した。短期スケールでは、捕獲のみならず農業被害対策がシカ個体数低減に重要であることが明らかになった。中期スケールでは、捕獲強化時に周辺農地に拡散する可能性を考慮して、被害防除や広域連携を強化することが重要であると考えられた。長期スケールでは、長期的なシカ低密度化を達成するためには被害防除や生息環境管理の視点を組み込んでいく必要があることが示唆された。以上から、短中期的には適切な捕獲と被害防除との連携を進めつつ、長期的には生息環境管理を含めた総合的な対策への転換を模索していくことが重要であろう。,若手研究,小区分64040:自然共生システム関連,窒素同位体比,妊娠率,RKFI,生息密度,GIS,捕獲圧,履歴効果,ニホンジカ,安定同位体比,個体数管理,生息環境管理,生息密度推定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K18226,国立研究開発法人土木研究所,末吉 正尚,河川性魚類のダム湖の移動可能性と孤立個体群の存続に必要な生息域サイズの解明,貯水機能を有するダムが河川に建造されると、ダム上流に大きな湖（ダム湖）が形成される。ダム湖は本来は流れている水をせき止めた止水環境になるため、河川の生き物の生息地として適さない可能性がある。本研究では、ダム湖と流水河川に注ぐ支川の魚類を調べることで、ダム湖が河川性魚類の移動を阻害しているかどうか検証した。結果、ダム湖の支川の魚類は流水河川の集団よりも種数が少なく、特に支川が短いほど減少する傾向がみられた。また遺伝子解析から、ダム湖の支川の集団（個体群）は流水河川の集団よりも遺伝的に分化していたことが示された。以上より、ダム湖は河川性生物の交流を妨げ、支川の魚類個体群を消失させる可能性がある。,若手研究,小区分64040:自然共生システム関連,分断化,生息地,淡水魚,人為影響,生態系管理,ダム湖,魚類,個体群,次世代シーケンサー,集団遺伝,生息域サイズ,孤立,集団遺伝学,ダム,個体群存続,河川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K18225,国立研究開発法人農業・食品産業技術総合研究機構,江川 知花,外来植物の生態系機能：送粉系を介して在来植物にもたらす正の作用の検証,外来植物が侵入先の生態系において送粉昆虫や虫媒の在来植物に対し正の作用をもちうるかを検証した。一部の外来植物種は開花期間が長く、floral unit当たりの花蜜糖・花粉量が多いため、花資源供給に大きく貢献していた。しかし、これらの外来植物は送粉昆虫に好んで訪花されてはおらず、送粉者の餌資源としての重要性は高くなかった。また、外来植物の開花密度と近傍で開花する在来植物の訪花数との間に正の相関はなく、外来植物が送粉者を誘引することで在来植物に益を与えているとはいえなかった。しかし、本研究により、外来植物では花資源量の豊富さが必ずしも送粉系における重要性に結びつかないという重要な示唆が得られた。,若手研究,小区分64040:自然共生システム関連,送粉ネットワーク,生物多様性,外来植物管理,季節依存性,都市生態系,ポリネーター,ファシリテーション,外来植物,機能的役割,外来種管理,送粉昆虫,虫媒在来植物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K18224,沖縄科学技術大学院大学,SHAH PAYAL,,保護地域は森林、種、生態系の保護に役立つ重要な地球規模の保全政策ツールですが、森林破壊を防止する場合に限られる。そこで本研究では準実験的手法を用いて、森林破壊を回避する上で世界全体の保護区の有効性を評価した。2000年から2012年の間に設置された保護区により86062平方キロメートルの森林破壊が世界的に回避されたことがわかった。少ない農業影響、高い経済成長率、良いガバナンスは、国レベルの保護区の有効性に関連していることがわかりった。すべての国の保護区が同じ地域内で最も効果的な保護区を持つ国と同じくらい効果的だった場合、119186平方キロメートルの森林破壊が回避されたであろうこともわかった.,若手研究,小区分64040:自然共生システム関連,protected areas,deforestation,conservation policy,impact evaluation,machine learning,quasi-experimental study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K18223,秋田県立大学,坂田 ゆず,外来植物と在来植物の植食者を介した見かけの競争を規定するメカニズムの解明,北米原産の外来植物のセイタカアワダチソウが日本在来のキク科植物に直接的な競争と、昆虫を介した間接的な競争の両方から負の影響を与える一方で、原産地の北米では負の影響を与えないことが示された。植物の相互作用の進化の歴史と、局所的な環境条件の両方を考慮することが、植物間の競争を予測し、外来植物の管理をより効果的に行うことにつながると考えられる。外来の植食性昆虫の導入が、高密度条件下では逆に外来植物の侵略性を高めうることが分かった。,若手研究,小区分64040:自然共生システム関連,植物ー昆虫相互作用,外来植物,見かけの競争,植食性昆虫,外来昆虫,セイタカアワダチソウ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K18222,九州大学,田中 亘,河川合流部の地形の成因と水生生物の生息状況に基づく環境配慮型河川改修技術の構築,河川の合流部は，生物種のホットスポットとして高い保全価値を持つ反面，治水上の要点でもあることから今後人為的なインパクトは増加していくものと考えられ，環境に配慮した改修技術の確立は喫緊の課題である．本研究では，合流点における水生生物の分布パターンと河床地形の出現パターンの特徴，近代に河川改修された合流点における河床単位（瀬や淵のこと）の分布変化を明らかにした．,若手研究,小区分64040:自然共生システム関連,河川合流点,河床単位,生物多様性,合流角度,河川改修,河床地形,河川合流部,多自然川づくり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K18221,北海道大学,石山 信雄,温暖化に対する河川生態系の頑強性評価：微気象と連結性を考慮した適応策の構築,地質（流域の火山岩率）と気候、およびそれらの相互作用が山地河川の夏季水温を形成する主要因であることを示した。現在と将来の好適な生息地間の連結性の保全・再生し、種・個体群の存続をサポートすることは重要な適応策の一つである。本研究成果は、より生物多様性保全に対する効果の高い河川ネットワーク管理を実現するには、気候変動下での冷水性種にとっての生息適地が高標高域だけでなく、地質と気候条件によってより複雑に流域内にパッチ上に形成され得ることを認識し、それら要因と堰堤分布を考慮しつつClimate Change Refugiaの特定とそれに基づく再生箇所の選定を行っていく必要があることを強調している。,若手研究,小区分64040:自然共生システム関連,温暖化,河川,生物多様性,気候変動,地質,地球温暖化,河川生態系,生態系ネットワーク,適応策,連続性,河川ネットワーク,山地渓流,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K20495,国立研究開発法人海洋研究開発機構,松林 順,多元素同位体アイソスケープを利用した、海洋における魚類の回遊経路推定手法の開発,気候変動による海洋環境の変化が予測されるなか、魚類の回遊経路を把握することは、これらの環境問題が海洋生態系に及ぼす影響を予測するうえで重要である。本研究では多元素アイソスケープを用いて簡便に魚類の回遊経路を推定する手法を確立する。アイソスケープとは、環境中における各種元素の同位体比の「地図」である。太平洋全域を対象に複数の同位体元素のアイソスケープを作成し、サケやカツオなど長距離回遊を行なう水産有用魚種の同位体比の時系列情報と比較して解析することで、長期間の回遊経路を個体レベルで復元することを目指す。,若手研究,小区分64040:自然共生システム関連,アイソスケープ,回遊推定,炭素安定同位体比,放射性炭素同位体比,窒素安定同位体比,サケ,カツオ,回遊履歴,魚類,海洋,同位体,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K20494,国際連合大学サステイナビリティ高等研究所,堀 啓子,定量的分析と物語手法を融合した、社会-生態システムの将来シナリオ共有手法の構築,本研究は、人間社会と自然生態系の持続可能な関係構築への寄与を目指し、「社会と生態系の関係に関する、科学的なデータに基づく不確実な将来像は、どんな形や手法で提示・共有されれば、意思決定者によく理解されその意思決定に寄与できるのか」という問いに解を与える。本研究は、日本全国レベルの複数の社会-生態系シナリオを対象に、各シナリオにおける将来的な暮らしの変容の定量的シミュレーションと物語型コミュニケーションの適用による将来シナリオ共有手法の実践的構築を目的とする。本研究の独創性は、定量的な分析と物語型のコミュニケーションを学際的に融合させ、エビデンスベースで科学と社会の架橋と対話を実現する点である。,若手研究,小区分64040:自然共生システム関連,社会-生態システム,シナリオ,物語,シナリオ分析,人口分布予測,食料需要予測,定量分析,コミュニケーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K20493,国立研究開発法人農業・食品産業技術総合研究機構,松橋 彩衣子,雑草管理が駆動する草本群集の形成・維持機構：系統的構造のパターンと変化から解く,雑草群集の形成・維持の仕組みを理解することは、現代における生態系への理解に繋がると同時に、環境管理における課題でもある。農地・緑地管理下における雑草は、独特な群集構造を形成し、時に『雑草問題』を引き起こす。こうした事例は蓄積されているものの、雑草群集の形成・維持機構への包括的理解や一般化は進んでいない。本研究は、長期間蓄積されてきた管理情報を統合し群集の系統的構造に着目することで、群集の形成・維持に作用する要因とその影響力、管理下にある群集の特徴、管理による群集の変化がその後群集に与える影響を明らかにする。,若手研究,小区分64040:自然共生システム関連,農業生態,雑草,外来種,草本植生,群集生態,系統的群集構造,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
