awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18H01947,国立研究開発法人理化学研究所,数間 恵弥子,プラズモン誘起解離反応素過程の単一分子レベル解析,本研究は、光走査型トンネル顕微鏡を用いた単一分子の反応解析により、プラズモン誘起解離反応の機構を解明する。特に金属との相互作用によって形成される吸着分子の電子状態に着目し、プラズモンと分子の相互作用に関する基礎的な知見の獲得を目的とした。強い吸着系として、銀表面に化学吸着した酸素分子を対象として、プラズモン誘起解離反応の単一分子レベル観測と定量解析を行った。対照実験として光反応、電子、ホール注入による反応の挙動を調べ、さらに、理論計算により求めた分子の電子状態に基づき、反応機構と素過程を解明した。本解離反応は、プラズモンの緩和過程で生じたホットキャリアの分子への移動により起こると結論した。,基盤研究(B),小区分32010:基礎物理化学関連,プラズモン,走査型トンネル顕微鏡,単一分子,化学反応,STM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01946,神奈川大学,岩倉 いずみ,可視５フェムト秒パルス光を用いる“分子間熱反応遷移過程”の直接観測と機構解明,本研究では、分子間熱反応遷移過程を計測するために信号対雑音比の向上を目指した。様々な制御装置を導入した結果、雑音レベルが4割程度低減し、20 mM程度の溶液を用いても電子基底状態における分子振動を実時間計測できるようになった。また、遷移状態分光に使用する可視5-fsパルスレーザー光を数日間安定して発生できるようになった。改良した可視5-fsパルスレーザー光を用いて、アルコール重縮合反応の遷移過程を分子振動の実時間変化として計測した。,基盤研究(B),小区分32010:基礎物理化学関連,フェムト秒パルスレーザー光,極限的超短パルス光,遷移状態分光,極限的超短パルスレーザー光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01945,横浜市立大学,立川 仁典,量子多成分系理論の高度化とシステム構築：プロトニクス・ポジトロニクスへの展開,これまで申請者は、従来の第一原理計算だけでは取扱えない水素原子核自身の量子力学的振舞いや陽電子・ミューオンを含む化合物を研究対象とするために、量子多成分系分子理論を独自に開発してきた。本研究課題では、より実構造に近い理論計算を実現するために、申請者が開発してきた量子多成分系分子理論手法を高精度化し、かつ周囲環境を適切に取込む、(1)多階層量子多成分系理論の高度化である。それにより、水素・陽子が関わるプロトニクスや陽電子が関わるポジトロ二クスといった技術に対して、可能な限り実構造に近い、量子水素系、陽電子系の高精度・大規模計算を実現した。,基盤研究(B),小区分32010:基礎物理化学関連,量子多成分系理論,量子水素,陽電子化合物,ミューオニウム化合物,生体超分子,ミューオン化合物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01944,神戸大学,立川 貴士,ナノイオニクスに基づく有機無機ペロブスカイトヘテロ構造の動的形成と１粒子反応解析,有機無機ペロブスカイトは次世代の太陽電池・発光デバイス材料として注目されている。一方で、結晶中のハロゲン化物イオンは室温でも動き回ることが知られており、この高い柔軟性がデバイス性能に及ぼす影響は十分に理解されていない。本研究では、ペロブスカイトナノ結晶のハロゲン組成を形状と発光効率を維持したまま変換することに成功した。また、１粒子発光観測などから、発光挙動や結晶構造が時々刻々と変わる様子をとらえ、イオン組成を制御するための指針を獲得した。,基盤研究(B),小区分32010:基礎物理化学関連,有機無機ペロブスカイト,ナノイオニクス,単一粒子分光,イオン交換反応,電荷移動,光化学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01943,大阪大学,中野 雅由,一重項・三重項エキシトンの生成・輸送・変換に基づく開殻非線形光学分子系の創成,本年度は、昨年度に引き続き、窒素と硫黄を置換したバタフライ型のアセンについて、量子化学計算、励起子動力学シミュレーション、Marcus理論を用いてSF-induced-NLO物性の検討を行った。その結果、これらの系は、効率的なSFのエネルギーレベル整合条件を満たし、典型的なSF分子であるペンタセンよりも優れた3次NLO特性（2次超分極率γ）を示すことがわかった。また、様々なスリップ積層二量体モデルについて、相関三重項対[1(TT)]状態のSF速度とγを調べた。比較的大きな1(TT)収率を持つパッキングでは、1(TT)状態のγ/モノマーが大幅に増加することが観測され、以前の研究で得られた設計指針とよく一致している。特に、ヘテロ原子を含むバタフライ型のアセンは、他の系に比べてγ/monomerが大きく増加していることがわかった。今回得られた結果は、効率的なSF誘起NLO材料の設計指針の構築に貢献するとともに、バタフライ型アセンが従来のNLOシステムを超える可能性があることを示している。SFダイナミクスの方法論に関しては、結晶場効果について古典分極力場を用いた計算法を導入し、相対緩和因子を用いた解析法の開発に成功した。以上により、ミクロからマクロに亘るSF現象の計算解析手法が確立したため、より包括的・総合的なSFの新しい発現・制御機構や物質設計原理の発見のために最終年度前年度申請をおこない、採択された。合成実験サイドでは、アントラセン環同士を分子内で空間的に近接させた分子の合成を行い、その光物性について調べた。光学物性測定実験サイドでは、マルチラジカル性固体のNLO特性ついて、ラジカル性分子微結晶の二光子吸収スペクトル特性の再現性確認を行い、前年度の結果との整合性を確認した。これらの結果は、新たに採択された基盤Bにおいて新規SF系の観点からより詳細な機構解明に繋がると期待される。,基盤研究(B),小区分32010:基礎物理化学関連,一重項分裂,非線形光学,開殻性,エキシトン,一重項-三重項変換,分子集合系,ダイナミクス,ダイナイミクス,１重項-3重項変換,三重項-三重項消滅,一重項＆三重項変換,三重項&#8211;三重項消滅,一重項&-三重項変換,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01942,京都大学,渡邊 一也,過渡加熱法と界面敏感振動分光法による水／固体界面の水素結合ダイナミクス解明,本研究では，超高真空下での位相敏感検出和周波発生振動分光法にバランス検出を取り入れ測定の効率化を実現した．これを用いて，Pt微斜面におけるステップサイトに吸着した水の振動スペクトルを分子の配向情報を含めて取得することに成功した．加えて，超高真空下の有機薄膜中に初めて二次元電子分光を適用し，フェムト秒スケールの励起子エネルギー揺動ダイナミクスを明らかにした．また，微小共振器中の分子の電子励起状態ダイナミクスを調べ，ポラリトン形成による一重項励起子分裂速度変調を捉え，その微視的起源を明らかにした．,基盤研究(B),小区分32010:基礎物理化学関連,表面・界面,振動分光,超高速分光,和周波発生,表面振動分光,和周波発生分光,固液界面,時間分解分光,和周波発生振動分光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01941,京都大学,竹腰 清乃理,核四極子共鳴法の高度化,核四極共鳴法(NQR)の高度化を目指して、NQR信号の迅速探索法と二重共鳴NQR測定法の研究を行った。迅速探索法として、コム変調双曲線正割パルスを用いてプローブ共振帯域内の信号の有無の決定を行い、信号がある場合にだけ、変調のモードを変えてNQR共鳴周波数を精密測定するという２段階の方法を考案し、結果をPhys.Chem.Chem.Phys誌に発表した。二重共鳴法については、KClO3でCPMGパルスを用いた35Cl-39K SEDOR-NQR実験と二重共鳴Nutation-NQR測定を行い、35Cl-39K双極子相互作用の大きさや配向が35Clのエコー強度に表れることを示した。,基盤研究(B),小区分32010:基礎物理化学関連,核四極子共鳴法,核四極子共鳴,核四極共鳴法,四極子核共鳴,核磁気共鳴,電場勾配,NQR,四重極相互作用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01940,名古屋大学,唯 美津木,オペランド時空間イメージングXAFSによる固体触媒の可視化と構造反応,触媒などの固体材料内の元素の空間分布や化学状態（酸化状態・局所構造）の分布や不均一性を可視化するために、硬X線の高い透過力を利用したX線イメージング計測法と元素の化学状態に関する情報を与えるXAFS分光法を組み合わせたXAFS分光イメージング計測法とその解析方法を構築した。セリア－ジルコニア複合酸化物や、クロムをドープした酸化鉄結晶の酸化還元過程におけるXAFSイメージング計測によって、固体粒子や結晶粒子内の反応分布を初めて可視化し、反応軌跡や反応拡散を明らかにした。,基盤研究(B),小区分32010:基礎物理化学関連,イメージング,XAFS,CT,オペランド計測,固体触媒,複合酸化物,触媒,酸化物,可視化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01939,横浜国立大学,大野 かおる,孤立系および結晶の統一的電子励起状態・ダイナミクス精密第一原理計算手法の開発,本研究で開発している全電子混合基底法プログラムTOMBOのGW近似を用いて、結晶のXPSスペクトルを計算し、2017年に研究代表者が提案した拡張準粒子理論に基づき、XPS過程直後に生ずる内殻正孔に価電子が落ちることによるX線発光スペクトルの高精度計算を行った。また、拡張準粒子理論に基づいて、1価陽イオンのGW計算や自己無撞着GWΓ計算を行い、Bethe-Salpeter方程式を解かずに光吸収エネルギーを計算することに世界で初めて成功した。さらに、TOMBOに超微細相互作用、スピン軌道相互作用をインプリメントし、反復対角化法としてBlock Davidson法を導入して高速化することに成功した。,基盤研究(B),小区分32010:基礎物理化学関連,第一原理計算,プログラム,全電子混合基底法,GW近似,Bethe-Salpeter方程式,XPS,光吸収エネルギー,準粒子理論,第一原理計算プログラム,グリーン関数,多体摂動論,Green関数,電子励起状態,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01938,東京工業大学,石内 俊一,冷却イオン分光によるイオンチャンネルのイオン選択性に対する水和効果の解明,イオンチャネルのイオン選択性に対する水和効果を分子レベルで解明するために，イオン選択部位である選択フィルターの部分ペプチドの種々の金属イオン錯体の水和クラスターを真空中に生成し，極低温下で赤外スペクトルを測定することで，それらの構造が水和によってどの様に変化するかを調べた。これまで，単純にイオンが選択フィルターに結合するのと水和されているのでどちらが安定かという視点でイオン選択性と水和の関係が述べられてきたが，本研究の結果，水和がイオン選択にもっと直接的に関わっているいくつかの例が明らかになった。,基盤研究(B),小区分32010:基礎物理化学関連,イオンチャネル,ペプチド,質量分析,レーザー分光法,赤外分光法,冷却イオン分光法,レーザー分光,赤外分光,赤外分光方,イオンチャンネル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
