awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K13434,福島工業高等専門学校,飯田 毅士,調和解析における分数冪作用素の研究,主な研究成果は、以下の3つである：(1)Orlicz分数冪極大作用素に対するHardy-Littlewood-Sobolev型不等式が成り立つための既知の十分条件が必要条件でもあること(2)(1)の条件がOrlicz分数冪極大作用素に対するMorrey空間上のAdams型不等式に対する十分条件でもある。(3)(1)と(2)の研究成果を基礎理論として、多重線形の場合も含めたOrlicz 分数冪極大作用素のOrlicz-Morrey空間上の有界性に対する荷重の理論を構成した。,若手研究,小区分12010:基礎解析学関連,荷重理論,Morrey空間,Orlicz-Morrey空間,Orlicz分数冪極大作用素,分数冪積分作用素,分数冪Orlicz極大作用素,多重線形分数冪積分作用素,多重線形分数冪Orlicz極大作用素,Orlicz極大作用素,分数冪極大作用素,調和解析,分数冪Orlicz 極大作用素,関数空間,荷重Lebesgue空間,強有界性,弱有界性,分数冪作用素,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13433,関西学院大学,西本 美香,超幾何微分方程式における完全WKB解析,超幾何微分方程式における完全WKB解析の応用について研究を行った．特に2022年度に引き続きGaussの超幾何微分方程式に大きなパラメータを原点がsimple poleになるように導入した微分方程式において，Gaussの超幾何微分方程式の原点に展開をもつ基本解と原点で規格化したWKB解のBorel和の関係について下記の方法で結果を得た．ただし，simple poleを含む場合とは，変わり点と呼ばれる大きなパラメータを含む微分方程式に現れるある関数の零点と超幾何関数の特異点である原点の2点が合流する場合であり，今回は超幾何微分方程式の決定方程式の根が重根になる場合のことである．,若手研究,小区分12010:基礎解析学関連,WKB解,超幾何関数,超幾何微分方程式,完全WKB解析,Borel総和法,Stokes幾何,Voros係数,simple pole,Borel和,Bessel関数,Parametric Stokes現象,漸近解,変わり点,モノドロミー行列,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13432,龍谷大学,久保 利久,微分対称性破れ作用素および極小表現の解析学的研究,"研究期間中は主にA2型ハイゼンベルグ超双極型微分作用素□(s,3)の解空間Sol(□(s,3))のK-type構造について研究した．その結果，そのK-type構造を完全に決定できただけでなく，以下に述べる多項式列に関する新しい知見(1), (2), (3)を得ることにも成功した：(1) 局所ホイン関数をsinh型，cosh型の母関数として持つ多項式列の発見，(2) 三重対角行列式の特殊値 (factorial identity) の発見，(3) 多項式列の関数等式 (palindromic property) の発見．本研究で得られた経験，知見を今後の研究に大いに活かしていく所存である．",若手研究,小区分12010:基礎解析学関連,絡微分作用素,極小表現,K-type構造,超幾何多項式,Heun多項式,三重対角行列式,Cayley continuant,関数等式,ホイン多項式,Huen多項式,K-type formula,tridiagonal determinant,palindromic property,factorial property,Kable作用素,解空間のKタイプ構造,Sylvester行列式,直行多項式系,微分対称性破れ作用素,補系列表現,特殊関数,直交多項式,対称性破れ作用素,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13431,京都産業大学,伊藤 悠,複素解析に基づいたラフパス理論の研究,本研究では、非整数階微積分および複素解析に基づいたラフパス理論の研究に取り組み、ラフ積分と呼ばれるラフパス理論における線積分に関して体系的な研究成果を得ている。ラフ積分はラフパスで駆動される微分方程式の理論においても重要な役割を果たすことが知られている。本研究はラフパス理論における線積分や微分方程式に対してより簡明な取り扱いを実現し、ラフパス理論を用いた確率解析の研究に新たな方法を提供することが期待される。,若手研究,小区分12010:基礎解析学関連,ラフパス理論,複素解析,非整数階微積分,ラフパス,非整数階微分,非整数ブラウン運動,確率微分方程式,ブラウン運動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13430,早稲田大学,横山 聡,相を分ける界面モデルに対する確率解析とその発展,性質の異なる２つの物質を分ける界面に、確率的要素であるノイズが含まれた方程式の時間発展を表す数学的モデルを主に研究対象とした。ノイズは物理的に自然と考えられる時空ホワイトノイズが理想であるが、研究では空間的に相関がある色付きノイズで問題を捉えノイズで駆動される界面の時間発展を議論した。具体的には界面からの符号付き距離関数が満たす方程式として乗法的ノイズ付きの準線形２階確率偏微分方程式が導かれる。ノイズが持つ正則性の悪さから起因する技術的困難のため、色付きノイズにかかる係数が上記の符号付き距離関数の値に応じて適度に変換される条件が必要であるが、局所解の存在と一意性が得られた。,若手研究,小区分12010:基礎解析学関連,確率偏微分方程式,確率解析,確率微分方程式,確率論,平均曲率方程式,偏微分方程式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13429,千葉大学,阿部 圭宏,確率過程に由来する強い相関を持つランダム場の研究,2次元格子上の単純ランダムウォーク(SRW)の局所時間の統計的性質を調べた。局所時間とはSRWが各点に滞在する累積時間である。特に局所時間が最大値に近い値をとる点 (thick point)、最小値に近い値をとる点 (thin point)、定数値をとる点 (light point)、ゼロの点(late point)の統計を解析した。これらの点の統計は2次元量子重力測度と呼ばれるランダム測度により特徴づけられることをMarek Biskup氏(UCLA)、Sangchul Lee氏(USC)の共同研究により示した。本研究に関する論文を2本執筆し、学術誌に投稿した。,若手研究,小区分12010:基礎解析学関連,被覆時間,離散ガウス自由場,thick point,late point,random interlacement,局所時間,2次元random interlacement,2次元離散トーラス,二次元離散時間単純ランダムウォーク,ガウス乗法カオス,強い相関を持つランダム場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13428,千葉工業大学,蛭子 彰仁,超幾何級数の値,本研究では、超幾何関数の値の構造の解明、及びその応用を目標とした。前者の成果として、超幾何関数の比のPade近似、連分数表示およびそれらの誤差評価を行った。後者の成果として、まず差分方程式の不変量を導入した。それを用いて、与えられた線形差分方程式が超幾何関数の値を用いて表されるか検索できるようにした。これにより、次の3つの結果が得られた：(1)超幾何関数の変換公式を組織的に構成した。(2)未解明のFuchs型微分方程式(例えば、Dotsenko-Fateev方程式)の級数解の一般項を構成した。(3)一般化超幾何微分方程式3E2のx=1における正則解を構成した。,若手研究,小区分12010:基礎解析学関連,超幾何関数,差分方程式の不変量,Pade近似,隣接関係式,変換公式,特殊値,Dotsenko-Fateev方程式,連分数,パデ近似,代数変換,完全楕円積分,超幾何微分方程式,超幾何級数,Fuchs型方程式,Dotsenko-Fateev 方程式,超幾何関数の変換公式,漸近解析,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13427,広島大学,神本 晋吾,リサージェンス理論と数理物理学,"（１）Connes-Kreimer Hopf 代数の構造を用いた arborescent mould 展開の手法を用いて, 非共鳴条件を満たす非線形常微分方程式の特異点におけるトランス級数解のリサージェンス性に関する結果が得られた. 更に, これらの alien 微分など, リサージェンス構造に関する明示的な表示式も得られた.",若手研究,小区分12010:基礎解析学関連,漸近解析,リサージェンス理論,完全WKB解析,Stokes 現象,Borel 総和法,Mould 解析,Connes-Kreimer Hopf 代数,トランス級数解,Borel総和法,Mould解析,Stokes現象,WKB解析,ストークス幾何,Poincare-Dulac 標準形,Transseries 解,Resurgence 理論,ストークス現象,多重総和可能性,ムールド解析,ボレル総和法,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13426,大阪大学,角田 謙吉,非平衡定常状態に対する極限定理,格子気体に対するスケール極限について研究を行った。特に、流体力学極限と大偏差原理に関連する問題について研究を行い、遅い境界を持つ排他過程の定常状態に対する大数の法則、平均曲率流のGlauber-Kawasaki過程からの導出、Burgers方程式の弱非対称排他過程からの導出、Glauber-Kawasaki過程が混合時間について相転移を起こすことなどの成果を得た。,若手研究,小区分12010:基礎解析学関連,流体力学極限,大偏差原理,格子気体,大数の法則,平均曲率流,Burgers方程式,混合時間,非平衡定常状態,確率論,粒子系,鋭敏な界面極限,反応拡散方程式,排他過程,零距離過程,相転移,経験分布,占有時間,中心極限定理,スケール極限,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13425,京都大学,白石 大典,ブラウン運動の軌跡と関連する統計物理モデルの研究,本研究における最も良い成果は、北京大学のXinyi li氏との共同研究で得られたループ除去ランダムウォークに関する一連の結果であろう。特に３次元ループ除去ランダムウォークのプロセスレベルでのスケール極限を証明した結果が本研究の最大の貢献ということができる。基本的に人類はまだ満足に非マルコフ過程を扱えていない状況であるが、ループ除去ランダムウォークに関しては、我々の結果により、全ての次元でスケール極限がプロセスレベルで扱えることとなった。３次元の場合はスケール極限の良い記述は与えられていない。そのような記述を与えることは今後の課題である。,若手研究,小区分12010:基礎解析学関連,ランダムウォーク,一様全域木,スケール極限,ブラウン運動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
