awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K14497,国立研究開発法人日本原子力研究開発機構,永野 博彦,地球温暖化に伴う降水パターンと気温の変化は火山灰土壌の有機物分解を促進するのか？,本研究では、土壌培養実験を通じ、仮説「地球温暖化の進行で危惧される降水パターンの変化と気温の上昇は、火山灰土壌の有機物分解と二酸化炭素放出を増大させ温暖化進行を加速させる」を検証した。茨城県の落葉広葉樹林で採取した理化学性の異なる2種類の火山灰土壌を実験に使用した。土壌培養実験では、いずれの火山灰土壌においても、降水パターンの変化に伴う土壌水分の変動増大を模擬した条件での二酸化炭素放出が水分一定条件での放出に対し大きく増大したことが示された。さらに、この水分変動増大による土壌の二酸化炭素放出増大は、地球温暖化で一般に予測されている2℃の温度上昇を考慮しても重要であることが示唆された。,若手研究,小区分40010:森林科学関連,土壌炭素,異常気象,火山灰土壌,培養実験,同位体分析,気候変動,土壌炭素動態,地球温暖化,微生物,土壌有機物,乾燥―湿潤サイクル,同位体,土壌有機物分解,複合的環境影響,降水パターン,温度上昇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14496,国立研究開発法人森林研究・整備機構,大橋 伸太,スギ材のセシウム濃度にサイト間差が生じる要因の解明：年輪生態学的アプローチ,スギの樹幹木部（幹材）のアルカリ金属（セシウム、ルビジウム、カリウム）濃度の個体間差およびサイト間差を、樹木の肥大成長速度および水利用効率（同じ水消費量でどれだけ光合成できるか）によって説明できるか検証した。,若手研究,小区分40010:森林科学関連,セシウム,ルビジウム,カリウム,個体間差,サイト間差,肥大成長速度,水利用効率,林分間差,スギ,アルカリ金属濃度,肥大成長量,セシウム濃度,生材含水率,幹材セシウム濃度,成長量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14495,国立研究開発法人森林研究・整備機構,眞中 卓也,森林土壌中の放射性セシウムの存在形態: 事故後6年間の変動と樹木の汚染過程の解明,本研究は、福島の森林において、樹木の放射性セシウム（137Cs）汚染のメカニズム解明や将来予測を行うために、土壌中の137Csの存在形態（特に樹木に取り込まれやすい「交換態」）およびその時空間変動を明らかにすることを目的とする。,若手研究,小区分40010:森林科学関連,放射性セシウム,福島第一原子力発電所事故,森林土壌,存在形態,物質循環,安定セシウム,土壌有機物,有機物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14494,国立研究開発法人森林研究・整備機構,稲永 路子,耐寒性からアスナロ属２変種の太平洋側・日本海側気候への適応分化を推定する,ヒノキ科アスナロ属は日本の固有属であり、主に太平洋側に分布するアスナロと主に日本海側に分布するヒノキアスナロの2変種で構成される。両変種の冬季の耐寒性に差があるという仮説を検証したところ、低温順化中の11月から3月前半には差が検出されず、当初の仮説は否定された。一方9月から10月、および3月後半の耐寒性はわずかにアスナロが高く、アスナロ属では低温順化の前段階および脱順化後の段階で生育地への局所適応が起こっている可能性が示唆された。糖分析では産地間差が見られなかった。また発現遺伝子による比較を行うため、詳細なアノテーションを行なったcDNAデータベースを整備した。,若手研究,小区分40010:森林科学関連,アスナロ,ヒノキアスナロ,産地試験,低温順化,発現解析,糖分析,アスナロ属,電解質漏出法,RNA-seq,LT50,耐寒性,遺伝子発現,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14493,国立研究開発法人農業・食品産業技術総合研究機構,伊高 静,病害虫拡散予測および制御に関わる順応的最適化システムの構築と社会実装,森林資源管理現場で必要とされているのは、被害予測のみならず、拡散制御プランの提案である。本研究は、病害虫拡散予測と、拡散制御に関わるシステムを構築し、現場に制御プランを提案することを目的とした。本研究では、ナラ・コナラが枯死するナラ枯れを対象とした。まずは、無人小型航空機（ドローン）より得られた空撮画像より、深層学習の画像分類の手法を用いて、枯れ樹木を分類する手法を提案した。そして、被害拡散モデル構築のため、気象・地形などを説明変数とし、拡散する要因を機械学習を用いて明らかにし、シミュレーションした。さらに、ナラ枯れ防除手法の一つであるおとり丸太について、その最適な配置を求める解析を行なった。,若手研究,小区分40010:森林科学関連,被害木抽出,被害予測,拡散モデル,拡散制御,ナラ枯れ,森林病害虫,防除,おとり丸太,施設配置問題,森林管理,病害虫拡散モデル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14492,宮崎大学,篠原 慶規,地上計測とドローンを用いた高時空間分解能の森林蒸散量の推定,UAV（ドローン）から得られる熱赤外画像を用いて，森林の蒸散量を推定する手法を確立することを目的とした。地上に設置したキャリブレーションパネルを用いて温度補正を行うことで，UAVから得られる熱赤外画像から地表面温度を算出する方法を確立した。また，農地を対象として構築された地表面温度から蒸発散を推定するモデルについて，森林への適用性を高めるべく改良を行った。実際に森林で熱赤外画像を取得し，モデルを用いて蒸散量の推定を行った。,若手研究,小区分40010:森林科学関連,蒸発散,リモートセンシング,UAV,地表面温度,NDVI,森林,表面温度,水資源,ドローン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14491,九州大学,後藤 栄治,植物の光環境への適応における葉緑体光定位運動の寄与,光合成に依存して生育する植物は、移動能力がないため、自然状況下では様々な光環境に適した光合成を行う必要がある。光環境に適した光合成には、光合成の場である葉緑体が細胞内で光環境に応じた分布変化（葉緑体光定位運動）をすることが重要であり、葉緑体光定位運動が異なる光環境への適応を決定する重要な因子である。本研究では、様々な光環境に生育する植物種の葉緑体光定位運動を調べ、進化や適応の過程で生じた葉緑体の運動性の変化が、異なる光環境への適応を制御することを明らかにした。,若手研究,小区分40010:森林科学関連,葉緑体光定位運動,光環境,林床植物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14490,静岡大学,栗原 洋介,中大型動物が枯死木分解に果たす役割：ニホンザルの昆虫食が分解速度に及ぼす影響,本研究で行った屋久島・西部林道における枯死木分解実験の結果、ニホンザルは急激な材の体積減少を引き起こし、さらに細片化された材はニホンジカに踏まれやすくなることがわかった。ニホンザルは節足動物を採食するために、森林内に多数存在する分解後期の白色腐朽材をよく壊しており、そのような材にはクワガタ・ゴミムシダマシなどの幼虫、ゴキブリ、シロアリなどの節足動物が生息していた。本研究で得られた結果は中大型哺乳類が分解後期において枯死木分解を促進する付加的な役割を果たすことを示唆している。,若手研究,小区分40010:森林科学関連,枯死木,哺乳類,昆虫,森林生態学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14489,東京大学,鶴田 燃海,サクラ属における受精後の雑種不和合性を引き起こす遺伝子およびそのメカニズムの解明,受精後に起こる雑種不和合（Hybrid incompatibility: HI）の理解に向け、サクラ属の雑種実生で見られた生育不全と関連した遺伝子の探索および、発現遺伝子の網羅的解析による生育不全メカニズの推定を行なった。詳細マッピングによりHIに関与するゲノム領域を同定し、その中からHIの候補遺伝子を決定した。さらに、生育不全実生で特異的にアップまたはダウンレギュレートされる遺伝子群を同定することで、植物の病原体への防御反応と関連した遺伝子が過剰発現することにより、雑種実生の生育不全が引き起こされたと結論した。,若手研究,小区分40010:森林科学関連,雑種不和合性,サクラ属,詳細マッピング,トランスクリプトーム,植物防御反応,自己免疫反応,染井吉野,防御反応,自己免疫,生育不全,RNA-seq,発現変動遺伝子,植物防御反応遺伝子,連鎖解析,候補遺伝子,ALOG domain,発現解析,実生の発達,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14488,信州大学,牧田 直樹,樹木根系における種の識別法の確立：生物多様性の役割の解明を目指して,樹木根の種の識別法の確立を行うことを目的に、多様な樹種の根系の形態・化学・解剖・生理測定を統合的に行った。それぞれの根特性は、種間で有意に異なっており、特に系統学種と菌根菌タイプによって区別されることが明らかとなった。本研究の結果から、樹木根系の種特異的な性質（資源獲得能および防御機能）を特徴づけることに成功した。,若手研究,小区分40010:森林科学関連,細根,菌根菌,系統学種,根特性,資源獲得機能,滲出物放出速度,水吸収速度,窒素吸収速度,形質,水ポテンシャル,針葉樹,広葉樹,根系,樹種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
