awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K14164,国立研究開発法人日本原子力研究開発機構,永岡 美佳,バイオアッセイ法における超臨界水を用いた有機物分解手法の開発,α線及びβ線放出核種における内部被ばく評価を行う際、生体試料（尿及び便）を用いたバイオアッセイを行う必要がある。このバイオアッセイでは、まず、試料中の有機物を分解する必要があるが、この工程では、試料の突沸による作業者への二次被害、大量の酸溶液（硝酸、フッ化水素酸等）の使用による施設・環境への影響等が問題となっている。また、内部被ばく評価のために速やかな分析・測定が求められる。,若手研究,小区分31010:原子力工学関連,バイオアッセイ,超臨界水酸化反応,ストロンチウム,アルファ線放出核種,放射化学分析,超臨界水,前処理,有機物分解,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14163,国立研究開発法人日本原子力研究開発機構,北垣 徹,ジルコンを用いる過去環境推定法に基づく福島デブリ生成環境の解析手法の開発,本研究では、2011年に発生した福島第一原子力発電所事故で生成した燃料デブリ中に生成したと推定するジルコン鉱物を用いて、事故当時の炉内の環境条件の推移を解析するための技術開発を行った。この結果、1Fを想定した模擬燃料デブリ中においてもジルコンが生成することや、ジルコンの分析により生成時の酸化状態が推定できること、ジルコンは冷却水中で一部溶解するが、溶液条件や周囲の環境によって溶解が抑制され、事故当時の記録を残したままの状態で保存されている可能性があること等を示した。,若手研究,小区分31010:原子力工学関連,福島第一原子力発電所,MCCI,燃料デブリ,ジルコン,溶解,1F,福島第一原子力発電所事故,その場観察,経年変化,結晶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14162,国立研究開発法人日本原子力研究開発機構,桑原 彬,光共振器内の吸収飽和現象を利用した革新的な同位体分析法の開発,光共振器内の吸収飽和で出現する同位体毎のラムディップ信号により、高感度・高波長分解能を兼ね備える同位体分析法を開発するため、光共振器から構成される高感度レーザー分光システムを開発した。本研究では、実験的及び理論的アプローチにより、吸収飽和の実現性を実証した。まず、実験より、2mWのレーザー光の光共振器への入射で原子電子遷移に吸収飽和が生じ、ピーク強度が数%低下することを確認した。また、キャビティリングダウン分光の数値計算モデルをより、数mWのレーザー光条件下においては、リングダウン信号の初期の飽和現象と緩和現象を確認できることが示唆された。,若手研究,小区分31010:原子力工学関連,同位体分析,レーザー分光,キャビティリングダウン分光,光共振器,吸収飽和,プラズマ分光分析,プラズマ,放射性廃棄物,同位体シフト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14161,国立研究開発法人日本原子力研究開発機構,萩原 大樹,ストロンチウムを含むガラス質粒子の形成過程の解明,福島第一原子力発電所の事故により放出された、ガラス質放射性微粒子の起源および形成メカニズムを解明することを目的とし、粒子の化学組成、放射能を分析するとともに、炉内構造物を用いたガラス質微粒子の形成実験を行った。ガラス質微粒子中の放射性ストロンチウムの含有量は小さいことが認められた。さらに、放射性セシウム含有微粒子の内、Type-A粒子は、形状からさらに2種類に分類できたが、ともに同一のプロセスで形成されたことが示唆された。また、フィルター材を加熱することで、Type-A粒子と形状が類似する微粒子を形成することに成功した。,若手研究,小区分31010:原子力工学関連,福島第一原子力発電所事故,ガラス質放射性微粒子,放射性セシウム,ストロンチウム,放射性セシウム含有微粒子,フィルター材,ガラス質粒子,Type-A,HEPAフィルター,Type A,マイクロパーティクル,ガラス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14160,国立研究開発法人日本原子力研究開発機構,大内 和希,福島原子力発電所の汚染水条件でのアクチノイドコロイド反応の解明,福島第一原子力発電所事故で発生した汚染水の環境は不均一系であり，アクチノイド（An）コロイドが形成し易い条件とも重なり挙動把握の困難さが指摘されている．本研究では，(1)原子価変化，(2)コロイド・微粒子化，(3)無機イオンとの相互作用を含む汚染水条件に近い系でのAnコロイド反応系を調査し，原子価変化に伴うAn析出物の形成反応過程は中間体として水酸化物を形成し，酸化物へ変化することを解明した．また，硫酸イオンにより析出は抑制されることを見出した．,若手研究,小区分31010:原子力工学関連,アクチノイド化学,ウラン,ネプツニウム,電解析出,コロイド,電気化学,X線吸収微細構造,粒度分布,電気化学インピーダンス,電気化学水晶振動子マイクロバランス,アクチノイド,原子価変化,福島第一原子力発電所事故,汚染水,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14159,国立研究開発法人日本原子力研究開発機構,小川 達彦,MeV級二次放射線を予測するための核蒸発過程の直接観測,本研究では、主に3つの成果を得た。一つは鉛208と酸素16の核子移行反応から生じる複合核の核分裂を計測し、核分裂片のエネルギーや質量などの分析をする実験結果。二つ目には、フランスの研究所CEAが保有する核分裂理論モデルFIFRELINの改良や、同コードを使った実験結果の分析を行い、核分裂の背景となる物理の理論的解析を行ったこと。そして、核分裂と競合する過程である蒸発に関しては、JAEAが開発する蒸発反応モデルGEMやEBITEMの改良を行い、最新のデータベースや今まで考慮できなかった物理過程を取り込んで計算可能にしたことである。,若手研究,小区分31010:原子力工学関連,原子核反応,核分裂,原子核蒸発,モンテカルロ計算,蒸発,二次粒子,核反応モデル,二次中性子,統計崩壊,準位密度,角運動量,蒸発反応,荷電粒子,エネルギー分布,統計崩壊モデル,二次放射線,核反応理論モデル,核融合反応,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14158,奈良先端科学技術大学院大学,河口 範明,中性子計測用ホウ素含有新規シンチレータの探索研究,本研究では、ホウ素系新規中性子シンチレータの探索研究を行った。従来のリチウム系材料と比べ資源が豊富で理論上検出効率が高くなるが、これまでに高性能な材料は見出されていなかったため、本研究では候補となるガラス、セラミックス、単結晶について系統的な探索研究を実施し、研究成果は学術論文や学会発表によって適宜公開した。それぞれにおいて研究の進展があり、ホウ素系中性子シンチレータの広範な実用化に向けた成果が得られた。,若手研究,小区分31010:原子力工学関連,シンチレータ,中性子,単結晶,ガラス,セラミックス,中性子シンチレータ,結晶化ガラス,シンチレーター,放射線,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14157,東京大学,張 承賢,多数基立地サイトにおけるユニット間の相互影響を考慮した動的リスク評価手法の開発,本研究は、マルチユニットシステムにおける固有の影響を考慮した動的リスク評価手法を開発することを目的とし、２つのユニットを持つシステムを対象に、簡易的に表したプラントモデルを使い、外部事象（地震）発生による外部電源喪失事故発生時にマルチユニット影響が事象進展に与える影響について定量的な評価を実施することができた。さらに、確率論的分野において課題となっている人間信頼性評価におけるコンテクストの考慮を評価するため、ベイジアンネットワークとファジィ推論を用いてマルチユニット影響による環境変化が人的過誤確率に与える影響について定量的評価が可能なモデルを構築した。,若手研究,小区分31010:原子力工学関連,マルチユニットリスク評価,確率論的リスク評価,動的PRA,人間信頼性評価,マルチユニット影響,人的過誤率,人間信頼性解析,ベイジアンネットワーク,ファジィ推論,Fuzzy理論,マルチユニットリスク,広域リスク評価,ユニット間相互作用,多数基立地サイト,動的リスク評価,マルコフ過程,マルチユニットPRA,ユニット間相互影響,モンテカルロ法,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15484,国立研究開発法人日本原子力研究開発機構,佐藤 優樹,形状変化型放射線検出器を用いた放射性物質の３次元可視化手法の確立,本研究では、これまでのガンマ線イメージャーでは導入や測定が難しかった福島第一原発建屋内の狭小部における放射性物質分布のイメージングを可能とするために、イメージャー自体の形状を変更し、変更したジオメトリを用いて放射線イメージングを行うことが可能な形状変化型コンプトンカメラを開発する。加えて、放射線計測とは異分野の技術であるフォトグラメトリ技術を用いることにより、測定環境の３次元モデルを構築し、ここにホットスポットのイメージを描画することにより、ホットスポットの位置を容易に３次元的に把握することが可能なシステムを構築するものである。,若手研究,小区分31010:原子力工学関連,形状可変ガンマ線イメージャ,コンプトンカメラ,Structure from Motion,形状変化型放射線検出器,フォトグラメトリ,３次元放射線イメージング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15483,国立研究開発法人日本原子力研究開発機構,中山 梓介,低エネルギー重陽子核反応の高精度計算とそれに基づく小型中性子源の検討,橋やトンネルの非破壊検査のため、車載できる程度の小型加速器中性子源の開発が望まれている。,若手研究,小区分31010:原子力工学関連,重陽子,中性子源,PHITS,JENDL-5,ベリリウム,核反応断面積,共鳴反応,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
