awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K14185,分子科学研究所,甲田 信一,時計タンパク質における時空間階層運動の協奏が創る機能発現機構の理論的解明,本課題ではシアノバクテリアの体内時計の中枢を構成する時計タンパク質KaiABC振動子の動作原理に関し理論研究を行った。特に、KaiB-KaiC複合体形成に焦点を絞り、その詳細な進行過程を理論的に提案した。本研究のでは既報の実験データを詳細に検討することで、見過ごされた重要な事実を理論的/数値的に立証した。例えば2020年にはKaiB-KaiC複合体形成速度の遅さの起源に関し、従来の説とは異なりKaiC側に遅さの起源が存在することを示した。また最終年度には、KaiB-KaiC複合体形成とKaiCのATP加水分解の協同関係の詳細を理論的見地から新たに提案した。,若手研究,小区分32010:基礎物理化学関連,体内時計,シアノバクテリア,時計タンパク質,数理モデル,概日リズム,反応モデル,ATP加水分解,階層性,シミュレーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14184,早稲田大学,五十幡 康弘,インフォマティクスを用いたユニバーサル交換相関汎関数の構築,本研究課題では、Hartree-Fock計算で得た電子密度等からCCSD(T)法の完全基底関数で得られる相関エネルギー密度を予測する機械学習型電子相関（ML-EC）モデルを開発した。グリッドエネルギー密度解析と複合法により相関エネルギー密度を定義し、機械学習の目的変数とした。機械学習のモデルとしてニューラルネットワークを採用し、相関エネルギーや化学物性の高精度な再現に成功した。さらに凍結内殻近似の適用により目的変数の計算コストが削減され、重元素を含む系の学習が可能となった。これらの成果により、高速かつ汎用的な電子相関モデルの構築への道が拓けた。,若手研究,小区分32010:基礎物理化学関連,インフォマティクス,機械学習,電子相関,密度汎関数理論,ニューラルネットワーク,群知能,相対論的量子化学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14183,早稲田大学,大越 昌樹,二次電池用超濃厚電解液の理論設計,リチウムイオン二次電池やその代替となるナトリウムイオン二次電池の性能向上に向けて、電解液の最適化は重要な要素である。本研究課題では、新奇電解液として有望な超濃厚電解液の物理化学的特性を理論化学シミュレーションに基づいて解析した。,若手研究,小区分32010:基礎物理化学関連,二次電池,電解液,溶液構造,超濃厚電解液,分子シミュレーション,理論化学,分子動力学,量子化学,電子状態理論,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14182,学習院大学,山川 紘一郎,テラヘルツ・赤外分光法を用いた水分子の核スピン転換機構の解明,"水分子，重水分子を希ガス固体中に分離し，赤外吸収分光法を用いて，核スピン転換速度を測定した．転換速度の温度依存性が，代表者が考案した「分子単量体の転換モデル」によって良く再現されることを示し，モデルの妥当性を証明した．水分子クラスターについては，60-7000 cm-1という広範な波数域を網羅するテラヘルツ・赤外吸収分光法と，新たに開発した第一原理計算法を用い，未解明であった2, 3, 4量体の分子間振動モードを特定した．そして，2量中の水分子の核スピン転換を観測することに初めて成功した．また，異種クラスターの転換研究の基盤となる，「水素，メタン分子単量体の核スピン転換速度」を決定した．",若手研究,小区分32010:基礎物理化学関連,核スピン転換,水クラスター,テラヘルツ吸収分光,赤外吸収分光,第一原理計算,テラヘルツ分光,赤外分光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14181,九州大学,水上 渉,Unsold近似を用いた多参照摂動論によるカロテノイド励起状態ダイナミクスの解明,本研究は、カロテノイドの励起状態を高速・高精度に計算できる方法を開発することで、カロテノイドの励起状態ダイナミクスを明らかにすることを目指して研究を開始した。当初予定していた、Unsold近似に基づく方法は実装上の困難に直面したが、近年開発が進む量子アルゴリズムに基づく理論の開発・実装の方向で成果を得ることができた。中でも、量子古典混合アルゴリズムである変分量子固有値法を発展させ、光化学反応追跡に必要な解析的微分を効率よく計算する手法を開発したことで、量子アルゴリズムに基づく励起状態ダイナミクス計算への道を開いた。,若手研究,小区分32010:基礎物理化学関連,多参照理論,電子状態理論,量子コンピュータ,計算化学,機械学習ポテンシャル,変分量子固有値法,機械学習波動関数,QM/MM,溶媒和効果,量子古典混合アルゴリズム,VQE,量子化学計算,カロテノイド,多参照摂動論,励起状態,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14180,大阪大学,五月女 光,フェムト秒電子和周波発生分光によるフォトクロミック界面の光励起ダイナミクスの解明,界面や表面におけるフォトクロミック反応は、表面物性の光スイッチングや液晶分子配向の光制御などにおいて重要な役割を担っている。こうした光機能性材料の機能発現過程の解明を目的として、界面の過渡吸収分光に相当するフェムト秒時間分解電子和周波発生分光装置を構築し、フォトクロミック分子の超高速異性化反応の分子機構や反応の支配因子の解明に取り組んだ。過渡吸収分光や時間分解振動分光を援用し、測定に適した分子系の選定を行うとともに、測定上問題となった試料の劣化を解決するために回転試料ステージを導入し界面の計測を進め、本手法の機能性材料などの広範な試料系への応用の端緒を開いた。,若手研究,小区分32010:基礎物理化学関連,フォトクロミック分子,超高速分光,電子和周波発生分光,光機能,フォトクロミック反応,電子和周波発生分光法,光異性化反応,時間分解分光,光機能界面,過渡吸収分光,励起状態ダイナミクス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14179,京都大学,中農 浩史,電極‐電解液界面における電子移動を解析するための新規理論手法開発,本研究は、今後の科学技術においてますます重要性を増すと考えられる電極電解液界面の原子・電子レベルでの理解を目指し、電子状態理論と分子動力学法を組み合わせた理論的方法の開発を目指した。特に、電極電解液界面で起こる化学反応やコンデンサの理解に必須の、電圧を一定にして電極電解液系をモデル化する方法と、電子移動（酸化還元反応）の起こり易さを評価する方法の開発に取り組んだ。,若手研究,小区分32010:基礎物理化学関連,電気化学,電子移動,電極,電解液,界面,分子動力学,電子状態,電子状態計算,電極電解液界面,分子動力学シミュレーション,化学ポテンシャル,電子カップリング,QM/MM,化学ポテンシャル平衡法,自由エネルギー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14178,京都大学,THUERMER STEPHAN,,液体の光電子分光を用いて主に非水溶液の電子構造を研究した。光電子分光法は生物学的プロセスでも重要な化学状態、電気化学的性質や反応生成物などを分子規模で観測できる方法である。それは溶媒の基準データと正確なイオン化エネルギーの決定がカギとなる。,若手研究,小区分32010:基礎物理化学関連,electron spectroscopy,electronic structure,ionization energy,non-aqueous solvents,valence band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14177,東北大学,新家 寛正,不斉プラズモン近接場デザインに立脚したキラル核形成制御と電磁場パリティの開拓,右手と左手の関係のような、物質の鏡像体同士の構造が一致しない性質をキラリティと呼び、キラリティを持たない分子がキラリティを持つ結晶へと組み上がる最初の過程をキラル核形成という。一方、物質だけでなく光にもキラリティがあり、金属ナノ構造体への光照射に伴う自由電子の励振により発生するナノスケールの光である近接場が強いキラリティを示し得る。通常、キラル核形成の結果右結晶と左結晶は1:1の確率で現れることが知られているが、本研究では、強いキラリティを示し得る近接場を高度にデザインしその中でキラル核形成を誘起することで右結晶と左結晶の晶出確率をおよそ1:3にまで変化させることができることが明らかとなった。,若手研究,小区分32010:基礎物理化学関連,キラル結晶化,塩素酸ナトリウム,表面プラズモン近接場,光学捕捉,Optical Chirality,光学捕捉誘起結晶化,クリーピング,金属ナノ構造体,プラズモン光学捕捉,キラリティ転写,結晶鏡像異性過剰率,表面プラズモン共鳴,バンドギャップ,光圧,金属ナノ周期構造体,キラリティ,二次核生成,周期構造体,バンドギャップエンジニアリング,表面プラズモン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14176,埼玉大学,野嶋 優妃,単結晶氷Ih表面における局所的プロトン秩序化機構の解明,氷結晶中において，水分子の酸素原子の位置は一意に定まっているが，水素原子の位置はそうではなく，ice ruleと呼ばれる規則を満たす多数の配置のうちのある一つの配置を取ることが知られている．空気/氷界面においても水分子の水素原子はある特定の向きに配向している訳ではないとこれまで考えられてきたが，界面では水素原子を空気側に向けた配向をとる水分子がより多く存在している可能性があることをヘテロダイン検出和周波発生分光によって示した．本研究に関連した二報の論文を出版し，国際会議において六件の招待講演を行った．,若手研究,小区分32010:基礎物理化学関連,氷表面,和周波発生分光,ヘテロダイン検出,プロトン配向,氷Ih表面,プロトン秩序,単結晶氷,表面,不均一幅,振動スペクトル,理論計算,氷Ih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14175,筑波大学,近藤 正人,全内部反射過渡回折格子装置の構築と脂質二重膜中のロドプシンのイオン輸送過程の観測,全内部反射プローブ方式の過渡回折格子（TG）法の適用により，脂質二重膜中でのロドプシンの構造変化やイオン輸送過程を時間分解検出することを目標に，装置構築のレベルから研究した．まず，全内部反射TG装置を立ち上げ，その試料部を改善した．次に，より単純な膜中の系として，石英プリズムと水溶液界面のリン脂質DMPC支持膜中のスチルベンを対象に全内部反射TG測定を行い，その分子拡散を調べた．その結果，膜中のスチルベンが二つの異なる拡散係数を示すことを見出した．この事実は，DMPC膜中に低粘性および高粘性の二つの環境があることを示している．膜の不均一構造を実験的に支持する結果を得た．,若手研究,小区分32010:基礎物理化学関連,過渡回折格子法,分子拡散,脂質二重膜,固液界面,拡散係数,支持膜,全内部反射,ロドプシン,拡散,界面,イオン輸送,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14174,筑波大学,伊藤 良一,3次元グラフェンによる高感度ガスセンサーの開発,2次元グラフェンの特性を良く引き継いだ多孔質グラフェンを用いてガスセンサーの開発を行った。ガス分子検出の高感度化を達成するために改良ハンマー法を用いて酸化還元処理をしたグラフェンをセンサー部とし、アルゴンガスで希釈した様々な測定対象ガスを流しながら電気抵抗の変化を計測した。その結果、ppmオーダーのガス体積濃度領域において水素ガスでは抵抗値が下がり、酸素と二酸化炭素ガスでは抵抗値が上昇することが明らかとなった。特に水素ガスでは、体積濃度0.01 ppmまで検出が可能であることが確認された。立体的な多孔質構造を持つ酸化還元グラフェンはガス検出の高感度化に大きく貢献することを明らかにできた。,若手研究,小区分32010:基礎物理化学関連,グラフェン,ガスセンサー,水素,二酸化炭素,多孔質構造,分子吸着,多孔質,電気伝導度,吸着,酸化還元グラフェン,ガス吸着,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14173,東北大学,中野 元善,イオン移動度質量分析法を用いた炭素ナノオニオンの探索,本研究ではクラスターサイズ(構成原子数)が数千のサイズ領域においてイオン移動度質量分析法を用いて炭素ナノオニオンを含む炭素原子のみで構成される炭素クラスターイオンの構造異性体を探索することを目標としていた。クラスター生成部及び観測部の改良を行った結果、以前までの研究では800程度であったクラスターサイズの観測範囲の上限を1500程度まで広げることができた。しかしながら、期待していた新しい系列の観測には至らなかった。,若手研究,小区分32010:基礎物理化学関連,クラスター,フラーレン,イオン移動度分析法,質量分析法,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15516,防衛大学校(総合教育学群、人文社会科学群、応用科学群、電気情報学群及びシステム工学群),吉田 剛,一重項酸素の燐光を利用した液体中の空隙測定法の開発,本研究は二酸化炭素の気体分離膜の材料として有望視されているイオン液体の性能の最適化にかかわる「イオン液体の特異な気体溶解性はどのようにして獲得されるのか」という問いについて、イオン液体中の空隙という視点から実験的な知見を与えることを目的とする。,若手研究,小区分32010:基礎物理化学関連,イオン液体,一重項酸素,近赤外発光分光,発光分光測定,自由体積,近赤外発光,分光測定,発光分光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15515,国立研究開発法人量子科学技術研究開発機構,遠藤 友随,２次元２色波形制御パルスを用いた強レーザー場反応制御の機構解明と反応経路の開拓,レーザー電場のデザイン自由度の高さを活かした化学反応制御法の確立を目指し、強レーザー場中での分子のふるまいを光電子光イオン同時計測法を用いて明らかとする。レーザーの強度、位相、偏光をパラメータとした２次元２色波形制御パルスの制御技術を確立する。また、２色波形制御パルス対を用いてイオン化過程と反応制御過程を分離し、強レーザー場による化学反応制御過程の解明および分子の向きやイオン価数の制御による新たな反応経路の探索を進める。,若手研究,小区分32010:基礎物理化学関連,強レーザー場,超高速分子ダイナミクス,極短パルス,反応制御,２色レーザーパルス,2色レーザーパルス,光電子分光,トンネルイオン化,シングルショット計測,高電子分光,電子再衝突,超高速ダイナミクス,コヒーレント制御,光電子光イオン相関計測,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15514,国立研究開発法人理化学研究所,橋谷田 俊,プラズモン光ピンセットで捕捉した分子のキラル分光分析,本研究では，これまでに我々が実験で見出したアキラルな（キラルでない）金属ナノ構造が発生する「制御可能な強くねじれた光」を極限利用することで，極微量のキラル分子の検出・分析が可能であることを実証する。光の極限利用のために，プラズモン光ピンセットを用いて強くねじれた光が発生する領域にキラル分子を捕捉し，強くねじれた光とキラル分子の相互作用効率を極限まで高める。本研究が完成すれば，極微量のキラル分子の分光分析が可能になり，分析対象が溶液中のキラル分子から気体中のキラル分子まで広がる。その結果，例えば衣服等に付着した微量の病原体（ウイルス等）を検出するデバイスが開発でき，防疫に大いに貢献する。,若手研究,小区分32010:基礎物理化学関連,キラリティ,プラズモン,円二色性,円偏光発光,近接場光,偏光計測,表面増強分光法,光圧,金属ナノ構造,キラル分子,Jones行列,円偏光蛍光,光学活性,ナノイメージング,ナノ物質,近接場,光ピンセット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15513,北海道大学,飯田 健二,光と印加電圧の相乗効果によって発現する薄膜とナノ粒子間の電子移動の機構解明,半導体薄膜と貴金属ナノ粒子からなる電極系に低電圧を印加すると、入射光との相乗効果によって電流値が数倍増減することが近年報告されて注目を集めている。この現象では、薄膜と金属ナノ粒子が接するヘテロな構造において、各々が電子ドナーとアクセプターとして働いているだけでなく、フォノンが大きな役割を果たしていると考えられている。そこで本研究では理論計算手法を用いて、光・電圧といった外場とフォノン-電子の三者の相互作用を明らかにすることで、大きな電流を生み出す機構を解明する。,若手研究,小区分32010:基礎物理化学関連,光励起,電圧,ナノ物質,界面,電子ダイナミクス,溶媒和,電子移動,第一原理計算,光,層状物質,貴金属ナノ粒子,光誘起電子移動,ナノ粒子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15512,神奈川大学,橋本 征奈,ダブルピーク型5-fsパルス光発生による分子振動位相を揃えた選択励起手法の開発,本研究では、まず任意の分子振動モードに対応したピーク間のエネルギー差を有するダブルピーク型5-fsパルス光を発生させる。次に特定の分子振動モードのみに波束を生成させることで、分子振動位相を揃えて選択励起する。さらに励起後の反応過程を、分子振動の実時間変化として計測することで分子振動コヒーレンスの緩和過程を解明し、振動緩和の抑制手法を開発する。最終的には化学反応のコヒーレント制御への応用を目指す。,若手研究,小区分32010:基礎物理化学関連,フェムト秒パルスレーザー光,分子振動励起,分子振動実時間分光,光化学反応,極限的超短パルス光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15511,早稲田大学,今枝 佳祐,貴金属ナノ粒子におけるプラズモン時空間挙動の直接観測とその光制御手法の確立,貴金属ナノ粒子に励起されるプラズモン共鳴（自由電子の集団振動）は，光と物質の相互作用を増強するため，幅広い分野での応用が期待されている。プラズモンの光機能は，空間特性および時間特性と密接に関係しているため，プラズモンの時空間挙動を解明・制御することが重要となる。本研究では，高い空間分解能を達成できる開口型近接場光学顕微鏡を用いてナノ粒子に励起されるプラズモンの時空間挙動を直接観測する。また，超短パルス光源と光変調手法を組み合わせて，ナノ粒子におけるプラズモンの時空間挙動を制御する。,若手研究,小区分32010:基礎物理化学関連,金属ナノ粒子,プラズモン,近接場光,金属ナノ構造,金ナノ構造体,近接場分光,貴金属ナノ粒子,時間分解測定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
