awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18H02270,国立研究開発法人水産研究・教育機構,山下 洋,褐虫藻を起点としたサンゴ礁生態系の新しい食物網ルートの提案,サンゴから放出された褐虫藻がサンゴ礁の動物プランクトンに直接捕食される食物網ルートはないだろうか。褐虫藻の持つ特徴的な化合物をマーカーにして、動物プランクトンが褐虫藻を捕食した痕跡を探ることを考えた。様々な褐虫藻培養株の持つ代謝物を分析し、サンゴから単離したSymbiodinium microadriaticumの培養株が持つホモトリゴネリンをマーカー候補物質とした。サンゴの多い場所とサンゴ礁の沖合で採取した動物プランクトンのホモトリゴネリン量はサンゴの多い場所の方が多かった。今後より詳細な検証が必要であるが、これは動物プランクトンが褐虫藻を捕食した痕跡かもしれない。,基盤研究(B),小区分40030:水圏生産科学関連,褐虫藻,サンゴ礁生態系,食物網ルート,海洋生態,生物圏現象,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02269,国立研究開発法人水産研究・教育機構,奥山 隼一,地磁気マップを用いた深海性生物の位置測位手法の開発と回遊生態研究への応用,本研究では地磁気・重力センサ情報を用いて、海洋生物の位置推定手法を開発することを目的とした。はじめに小型記録計を開発した。次に、記録計に内蔵される地磁気・重力センサの測定精度を現場実験を通じて検証し、位置の推定には厳密な地磁気センサの校正や温度による測定値のドリフトを補正する必要があることを明らかにした。また、これらを事前に補正することで、産卵期間中のアカウミガメの滞在位置の推定が可能であることを明らかにした。,基盤研究(B),小区分40030:水圏生産科学関連,バイオロギング,深海性水産資源,位置測位,地磁気,重力,加速度,照度,アカウミガメ,深海性魚類,行動追跡,回遊生態,深海魚,位置推定,回遊,移動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02268,国立研究開発法人水産研究・教育機構,吉田 吾郎,藻場の生物育成機能における植生多様性の意義と生態的回廊によるその向上の検証,瀬戸内海西部の岩礁性藻場を対象に、藻場に依存する水産生物の分布と海藻植生の関係を調べた。メバルは藻場内で集中分布を示したが、当歳魚と成魚は異なる環境下で多く出現し、浅所に群落を作る単年生のアカモク（稚魚）と、深所のノコギリモク（成魚）の組み合わせの藻場がスムースな生活史にともなう生息場所の移行に適していた。ウニ類やマナマコ等の磯根生物は、岩盤域よりも間隙の多い巨礫集積域に形成されるホンダワラ類藻場に多かった。これらの稚仔はヒジキ等が優占する潮間帯に多く出現した。漁業者からは潮間帯から潮下帯まで連続的に藻場が形成され、その沖に近接して人工礁が設置されている場所が、好漁場として認識されていた。,基盤研究(B),小区分40030:水圏生産科学関連,藻場,海藻植生,水産資源育成,ホンダワラ類,アラメ・カジメ類,生態的回廊,生物育成機能,漁場,造成,クロメ,生物多様性,生物生産,生活史,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02267,長崎大学,井口 恵一朗,付着藻類を食べる普通種アユが河川生物群集のなかでになう生態的役割の解明,本研究は、川床の付着藻類を削り取って食べるアユが，河川生態系で果たす役割の解明を目的とする。安定同位体比解析を通じて、温帯域にある京都市の鴨川では，アユの生息密度の増大にともなって，付着藻類の現存量は低下し，同時に，食べこぼしや未消化物を含む糞が，餌料として利用可能な微粒状有機物（FPOM）の材料として供給された．さらに、アユの摂餌行動に由来するFPOMは，水生昆虫等の底生動物の食物網にも影響を及ぼしていることが示された。一方、亜熱帯域にある奄美大島の役勝川では、温帯域に比べて藻類の生産性は低く，リュウキュウアユの摂餌とPOMに含まれる藻類由来物質のあいだに関連性は検出されなかった。,基盤研究(B),小区分40030:水圏生産科学関連,生物多様性,河川生態系,アユ,付着藻類,水生昆虫,安定同位体比解析,淡水魚類相,普通種,河川生物群集,安定同位体,藻類食魚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02266,高知大学,山口 晴生,珪藻ブルームを終焉に導く珪藻細胞群の同調的休眠機構に関する研究,海洋一次生産者として重要な微小珪藻の消長全容を明らかにするために，本研究課題では，微小珪藻細胞を人為的に休眠移行可能な培養技術を確立，この技術を用いて同藻個体群が休眠状態に至るプロセスを解明しようとした。その結果，供試藻は光と栄養塩の複合ストレスをうけると，細胞内における小器官・代謝産物・遺伝子転写を大きく変えることで，暗黒下でも長期にわたって生存可能な“休眠状態”へ移行可能なことが明らかとなった。,基盤研究(B),小区分40030:水圏生産科学関連,珪藻,ブルーム,休眠,代謝,海洋基礎生産,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02265,広島大学,山本 民次,底質改善と施肥の相乗効果によるアサリ成長促進と干潟の物質循環解析,アサリの生産量は全国的に急減した。瀬戸内海では硫化水素の発生と、負荷削減が大きな原因と考えられている。そこで、底質中の硫化水素を抑制し、同時に窒素・リンを溶出することで、アサリのエサとなる微細藻類を増やし、アサリの成長を促進する肥料を用いて、実干潟で試験を行った。実測に加え、地下水流動と浸透、および底泥中の酸化還元反応などを含む高度な生態系モデルを新たに開発した。アサリの生残率は100%であり（対照区では78%）、20%の増重が得られた。数値モデルは干潟での物質循環を忠実に精度良く再現した。感度解析によりアサリの成長に最適な肥料個数は1平米あたり0.5個であった。,基盤研究(B),小区分40030:水圏生産科学関連,アサリ,干潟,物質循環,肥料,貧栄養,数値モデル,地下水,硫化水素,底質改善,施肥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02264,京都大学,三田村 啓理,高次捕食者の摂餌行動を指標とした浅海域複合生態系機能評価技術の構築,昨今の人間活動によりこの複合生態系が破壊・分断されるようになり、生態系機能の定量評価、再生ならびに保全の技術開発が喫緊の課題となっている。本研究では、浅海域に生息する高次捕食者であるキジハタEpinephelus akaaraの摂餌生態を指標として、浅海域複合生態系機能の定量評価技術の構築をおこなった。,基盤研究(B),小区分40030:水圏生産科学関連,バイオテレメトリー,バイオロギング,音響テレメトリー,摂餌,複合生態系,キジハタ,加速度発信機,説餌行動,捕食者,行動学,加速度ロガー,生態学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02263,東京海洋大学,田中 祐志,水圏の食物網における動物プランクトンを介したマイクロプラスチックスの経路,海洋において、マイクロプラスチックス(MPs)の調査に従来用いられてきた目幅0.3 mmの網を抜けるサイズの超マイクロプラスチックス(SMPs)が、水面だけでなく深度50mまでにも無視できない量で分布していることが明らかになった。,基盤研究(B),小区分40030:水圏生産科学関連,マイクロプラスチックス,動物プランクトン,鉛直分布,摂餌,食物網,海洋生態系,生物海洋学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02262,東京海洋大学,宮本 佳則,南極・海氷下における魚類の行動・生態観測技術の確立,これまで調査が十分に行われていなかった、南極の海氷下における魚類の行動・生態観測を実施する上で利用する、超音波テレメトリーシステム（魚類に装着する超音波発信機：ピンがーとその信号を受信する受信機）の海氷下における性能検証を実施した。,基盤研究(B),小区分40030:水圏生産科学関連,超音波テレメトリー,魚類,行動・生態,海氷下,凍結河川,超音波バイオテレメトリー,多重反射,南極,行動,水中音響,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02261,東京大学,井上 広滋,海に漂うマイクロプラスチックの生体影響をムール貝のマルチオミクス解析で解明する,マイクロプラスチック（MP）による海洋汚染は世界的な問題となっているが、実際に生物に及ぼす影響は十分にはわかっていない。本研究では、沿岸生態系の優占種であるイガイ類に、MP粒子を実験的に取り込ませる実験系を確立し、まず体内残留時間が粒子サイズにより異なることを発見した。,基盤研究(B),小区分40030:水圏生産科学関連,ムラサキイガイ,海洋汚染,トランスクリプトーム,メタボローム,マイクロプラスチック,イガイ類,遺伝子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
