awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18H05212,大阪大学,藤原 康文,半導体イントラセンター・フォトニクスの開拓,本研究では、世界最高品質の希土類添加窒化物半導体に対して、これまで行ってきた希土類イオン周辺局所構造の制御による発光機能の向上（イントリンシック制御）に加え、ナノ構造を用いたフォトン場制御（エクストリンシック制御）により、希土類イオン特有の発光機能を究極的に引き出し、更なる高輝度化を達成した。また、究極的な機能発現の学理を明らかにするとともに、従来の希土類材料科学では考えることもされなかった「電流励起」という新たな原理に基づく希土類発光機能を実デバイス動作として実現し、次世代小型・超高精細マイクロLEDディスプレイへの応用可能性を世界で初めて実証した。,特別推進研究,理工系,希土類元素,内殻遷移,フォトン場制御,発光ダイオード,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H05211,名古屋大学,藤巻 朗,パルスを情報伝達担体とする超低電力１００ＧＨｚ級超伝導量子デジタルシステムの探求,πジョセフソン接合（π接合）を超伝導ループに1個導入すると、量子化条件を満たすためにループ内に自発的に電流が流れる。この電流が、従来では実現できなかった機能を導く。π接合を用いた単一・半磁束量子回路は、複雑な量子干渉計ともみなせる。π接合の導入は、干渉全体に影響を及ぼすことから、全体像を理解し、工学的に意味のある効果の発現方法を見出だした。また、接合の集積化、設計、実装技術も含め、100GHz級マイクロプロセッサや光速で伝搬するパルスを利用するマトリクスメモリの実現への道筋を立てた。加えて、新たな量子効果として、自己インダクタンス増加や従来技術では不可能な効率での磁束伝送を実証した。,特別推進研究,理工系,単一磁束量子,半磁束量子,磁性ジョセフソン接合,マトリクスメモリ,量子化条件,π接合,単一磁束量子回路,半磁束量子回路,パルス論理,パルス駆動回路,磁束量子回路,超伝導回路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H05210,名古屋大学,中村 光廣,原子核乾板　－基礎研究・分野横断研究への21世紀的展開－,素粒子の飛跡を３次元的に記録できる原子核乾板は、素粒子研究などの基礎研究のみならずピラミッドの様な大型構造物のミューオンによる透視などの分野横断研究にもその活躍の場を広げつつある。次世代の基礎研究・分野横断研究の展開に資するものとする事を目的として、原子核乾板の供給能力ならびにその読取・解析能力の強化を行った。現有装置比１０倍規模の原子核乳剤製造装置の開発・実用化、世界初の原子核乾板専用のフィルム,特別推進研究,理工系,原子核乾板,ミューオンラジオグラフィー,タウニュートリノ,宇宙の暗黒物質,宇宙ガンマ線,放射線飛跡検出,素粒子宇宙物理学,素粒子,宇宙線,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H05209,名古屋大学,八島 栄次,記憶力を有するラセン高分子の創成と究極機能の開拓,本研究では、生体高分子の構造と機能の模倣とは一線を画し、剛直性とバネのようなしなやかさ、ラセン空孔を有する「記憶力を有するラセン高分子」を開発し、生体系では実現困難な究極機能の開拓を目指し検討を行った。その結果、微量の光学活性体を用いた超高速ラセン誘起と記憶の実現、構造決定、高性能キラル固定相や不斉触媒への応用、円偏光発光性の記憶高分子の特異なバネ運動に立脚した可逆的な色と蛍光変化の発見、それを利用した光学純度決定手法の開発等を世界に先駆けて成功した。,特別推進研究,理工系,ラセン高分子,キラリティ,不斉触媒,光学分割,物質送達,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H05208,東京工業大学,腰原 伸也,光と物質の一体的量子動力学が生み出す新しい光誘起協同現象物質開拓への挑戦,30フェムト秒（fs：1fsは1000兆分の1秒）の時間分解能を持つ、スピン偏極電子回折観測装置を構築・活用して、電荷・結晶構造・スピンという3 つの量子自由度が絡み合って生み出す物質の性質（マルチフェロイクス）の超高速の変化（相転移）を観測することに成功しました。これによって、物質と励起光が強く結合する過程(量子光誘起相転移)を介して、マルチフェロイック特性が100fs以内に制御可能であることが実証されました。得られた知見から、巨大な負の熱膨張を示す新物質開発や、外部の環境に感応する磁性体、光で酸素原子の移動が制御される遷移金属酸化物等の、想定外の発想の拡張による成果も達成しました。,特別推進研究,理工系,光誘起相転移,フェムト秒パルス電子線,量子ダイナミクス,超高速ダイナミクス,隠れた物質秩序,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H05207,東京大学,古澤 明,時間領域多重2次元大規模連続量クラスター状態生成とその応用に関する研究,"開発に成功した導波路型光パラメトリックアンプ（導波路型OPA）を用い、10nsの光パルスを用いて、10万パルスの1次元クラスター状態の生成に成功した。時間の関係で2次元化には至らなかったが、1次元クラスターを2次元に拡張する方法は本プロジェクトで確立しているので、本プロジェクトの目標であった、100x10000パルスの2次元大規模クラスター状態の生成はほぼ達成されたといえる。また、非線形測定としてp+kx^2の測定に成功した(A. Sakaguchi et al., arXiv:2210.17120 [quant-ph])。これにより汎用量子計算が可能になった。",特別推進研究,理工系,量子テレポーテーション,量子情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H05206,千葉大学,吉田 滋,IceCube-Gen2 実験で拓く高エネルギーニュートリノ天文学の新展開,IceCube-Gen2 実験の第一段階である実験装置アップグレードに提供する新型検出器D-Eggを開発・製作した。大規模な動作試験と検出器応答のモデル化を終了し、南極の深氷河へ埋設される。さらに、2011年より観測データを取得中のIceCube実験の観測データ解析高度化を実施した。到来方向決定精度の大幅な向上、高エネルギーニュートリノ検出の妨げとなる大気由来雑音事象の除去効率改善を実現した。この高度化に基づき、新天体（NGC1068)の発見、超高エネルギー宇宙ニュートリノ探索解析、可視光・X線波長帯の追観測による放射天体同定感度を高める宇宙ニュートリノ放射同定手法の新手法の開発を行った。,特別推進研究,理工系,ニュートリノ,素粒子,宇宙線,南極,宇宙物理学,マルチメッセンジャー,素粒子実験,超高エネルギー宇宙線,ニュートリノ天文学,マルチメッセンジャー天文学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H05205,北海道大学,三澤 弘明,ナノ共振器－プラズモン強結合を用いた高効率光反応システムの開拓とその学理解明,酸化チタン薄膜/金反射膜によりナノ光共振器機能を発現する酸化チタン電極を作製し、それに局在プラズモン共鳴を示す金ナノ粒子を担持するとモード強結合が誘起される。これを光アノードとして用いると、共振器構造のない非強結合電極に比べ、大きな光電場増強が誘起され、水を電子源とする光電流発生の量子収率が増強する。,特別推進研究,理工系,プラズモン,ナノ共振器,強結合,電子移動反応,光電子顕微鏡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H05465,京都大学,金光 義彦,ナノ物質科学と強電場非線形光学の融合によるフォトニクスの新展開,本研究では、特異な電子状態を持つ固体結晶や構造制御したナノ物質・原子層物質を作製できる物質科学と最先端の高強度レーザー技術を融合し、強電場光科学の深化と応用展開を図ることを目指す。空間・エネルギー的に電子状態を制御したナノ物質とレーザーパルス電場により電子の運動や光学遷移を操作し、高次高調波発生などの強電場下で起こる新規な現象の探求と機構解明を行い、強電場光科学という新たな物質光科学分野の創成に挑戦する。,特別推進研究,理工系,非線形光学,高次高調波発生,半導体,半導体ナノ構造,高強度テラヘルツ,ナノ構造,テラヘルツ分光,強電場非線形光学,ナノ構造物質,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H05464,名古屋大学,笠原 次郎,自律圧縮型デトネーション推進機の物理解明：高次統合化観測ロケット宇宙飛行実証展開,デトネーション（極超音速）燃焼を用いた推進機構が航空宇宙工学分野に革新をもたらしている．本研究では，革新的な自律圧縮過程を有する多孔壁噴射器付直接冷却回転デトネーションエンジン及び，機体とエンジンの統合を実現するデトネーションユニットの研究を実施することによって，航空宇宙機の革新的高性能化と軽量化の原理を同時に解明する．また， 2023年には，観測ロケットの第３段にデトネーションエンジンを搭載してロケットとして世界最高性能の低軌道投入飛行プログラムの採択を目指す．,特別推進研究,理工系,デトネーション,推進工学,航空宇宙工学,観測ロケット,自律圧縮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
